customer_id,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_Data
4652-NNHNY,true,17.96,true,true,Fiber Optic,30,false,false,false,false,false,false,false,true
4952-YSOGZ,true,4.14,true,true,Fiber Optic,30,false,false,false,false,false,true,true,true
4993-JCRGJ,true,37.69,true,true,Fiber Optic,30,false,false,true,true,false,false,false,true
5003-XZWWO,true,15.12,true,true,DSL,30,false,true,true,true,true,true,true,true
5155-AZQPB,true,41.41,true,true,DSL,30,false,false,false,false,false,false,false,true
5299-RULOA,true,24.48,true,true,Fiber Optic,30,true,false,false,false,true,true,true,true
5553-AOINX,true,39.38,true,true,Fiber Optic,30,false,true,true,false,true,true,true,true
5663-QBGIS,true,44.61,true,true,Fiber Optic,30,false,true,false,false,true,true,true,true
5857-TYBCJ,true,14.65,true,true,Fiber Optic,30,false,false,true,false,true,false,false,true
5915-DGNVC,true,25.1,true,true,DSL,30,true,true,true,false,false,true,true,true
5997-OPVFA,true,6.05,true,true,Cable,30,true,true,true,true,true,true,true,true
6023-YEBUP,true,11.94,true,true,Cable,30,false,false,true,false,true,true,true,false
6152-ONASV,true,41.46,true,true,DSL,30,true,false,false,true,false,false,false,false
6402-ZFPPI,true,36.5,true,true,Fiber Optic,30,true,true,false,false,true,true,false,true
6461-SZMCV,true,9.06,true,true,DSL,30,true,true,true,true,true,true,true,true
6474-FVJLC,true,43.47,true,true,Fiber Optic,30,false,false,false,false,false,true,true,true
6521-YYTYI,true,7.99,true,true,Fiber Optic,30,false,false,false,false,true,true,true,true
6617-WLBQC,true,5.7,true,true,Fiber Optic,30,true,false,false,false,false,false,false,true
6734-GMPVK,true,44.65,true,true,Fiber Optic,30,false,true,true,false,true,true,true,true
6904-JLBGY,true,14.94,true,true,Fiber Optic,30,true,true,true,true,true,true,true,true
7048-GXDAY,true,17.17,true,true,Fiber Optic,30,true,true,false,false,true,true,true,true
7067-KSAZT,true,18.69,true,true,Fiber Optic,30,false,true,true,false,true,true,false,true
7109-CQYUZ,true,6.8,true,true,DSL,30,true,true,true,true,true,true,true,true
7176-WRTNX,true,14.63,true,true,Fiber Optic,30,true,true,true,true,true,true,true,true
7208-PSIHR,true,5.46,true,true,Fiber Optic,30,false,false,true,true,true,true,true,false
7322-OCWHC,true,1.34,true,true,Fiber Optic,30,true,true,true,true,false,false,false,true
7341-LXCAF,true,48.64,true,true,Fiber Optic,30,false,false,false,false,false,false,false,true
7398-HPYZQ,true,28.58,true,true,Cable,30,true,true,true,true,true,true,true,true
7716-YTYHG,true,23.95,true,true,Fiber Optic,30,false,false,false,false,false,true,true,true
7774-OJSXI,true,9.27,true,true,Fiber Optic,30,false,true,true,false,true,true,true,true
7839-NUIAA,true,26.7,true,true,DSL,30,true,true,false,false,false,false,false,false
7929-SKFGK,true,21.68,true,true,Fiber Optic,30,true,true,true,true,true,true,true,true
8182-BJDSI,true,30.28,true,true,Fiber Optic,30,false,true,false,false,false,true,true,true
8257-RZAHR,true,20.4,true,true,DSL,30,true,false,false,false,true,false,false,true
8382-SHQEH,true,29.0,true,true,Fiber Optic,30,false,false,false,false,false,true,true,true
8417-GSODA,true,13.19,true,true,Fiber Optic,30,false,false,false,false,true,true,true,true
8495-PRWFH,true,27.0,true,true,Cable,30,false,false,true,false,false,false,false,true
8624-GIOUT,true,35.87,true,true,DSL,30,true,true,false,false,false,false,false,true
8627-ZYGSZ,true,39.52,true,true,Fiber Optic,30,false,true,false,false,false,false,false,true
8709-KRDVL,true,16.57,true,true,Fiber Optic,30,false,true,false,false,true,true,true,true
8749-JMNKX,true,22.14,true,true,Fiber Optic,30,true,false,true,false,true,false,false,true
8775-LHDJH,true,13.02,true,true,Fiber Optic,30,false,true,false,false,true,false,false,true
8818-DOPVL,true,41.17,true,true,Fiber Optic,30,false,true,true,false,true,true,true,true
8883-ANODQ,true,24.94,true,true,Fiber Optic,30,false,true,true,false,false,false,false,true
8984-EYLLL,true,40.18,true,true,Fiber Optic,30,false,true,false,true,true,true,true,true
9225-BZLNZ,true,16.58,true,true,DSL,30,true,true,true,false,true,true,true,true
9282-IZGQK,true,30.52,true,true,Fiber Optic,30,false,false,false,false,false,true,true,true
9286-DOJGF,true,15.78,true,true,Fiber Optic,30,false,false,false,false,false,false,false,true
9339-FIIJL,true,10.97,true,true,DSL,30,false,true,true,true,true,true,true,true
9351-LZYGF,true,36.35,true,true,DSL,30,true,true,false,true,false,false,false,true
9402-ROUMJ,true,3.04,true,true,Fiber Optic,30,true,false,true,true,false,true,true,true
9547-ITEFG,true,23.42,true,true,Fiber Optic,30,false,true,true,false,true,true,true,true
9565-FLVCG,true,17.43,true,true,DSL,30,true,true,false,false,false,true,true,true
9578-VRMNM,true,47.45,true,true,DSL,30,false,false,true,false,false,true,true,true
9659-QEQSY,true,33.73,true,true,Fiber Optic,30,true,true,true,true,true,true,true,true
9831-BPFRI,true,35.32,true,true,Fiber Optic,30,false,true,true,true,false,false,false,true
9904-EHEVJ,true,5.73,true,true,Fiber Optic,30,false,false,true,false,true,false,false,true
9958-MEKUC,true,45.93,true,true,Fiber Optic,30,true,true,true,true,false,true,true,true
0052-DCKON,true,43.77,true,true,Fiber Optic,41,true,true,true,true,true,true,true,true
0436-TWFFZ,true,8.71,true,true,DSL,41,true,false,true,true,true,true,true,true
0524-IAVZO,true,4.82,true,true,Fiber Optic,41,false,false,false,false,false,true,true,true
0899-LIIBW,true,33.55,true,true,Fiber Optic,41,false,false,true,false,true,true,true,true
2294-DMMUS,true,36.54,true,true,DSL,41,false,false,false,false,true,true,true,true
2916-BQZLN,true,11.42,true,true,Fiber Optic,41,true,false,true,false,false,false,false,true
3126-WQMGH,true,28.42,true,true,DSL,41,false,false,false,false,false,false,true,false
3842-IYKUE,true,45.14,true,true,Fiber Optic,41,false,true,false,true,false,false,true,false
3982-XWFZQ,true,10.79,true,true,Cable,41,false,false,false,false,false,false,false,true
4445-KWOKW,true,29.44,true,true,Cable,41,true,true,false,false,false,false,true,true
5027-YOCXN,true,26.73,true,true,Fiber Optic,41,true,true,false,true,true,true,true,true
5240-CAOYT,true,28.27,true,true,Fiber Optic,41,true,true,false,true,false,false,false,true
6013-BHCAW,true,32.96,true,true,DSL,41,false,false,true,true,true,true,true,true
6821-BUXUX,true,17.02,true,true,Fiber Optic,41,true,true,false,false,true,false,false,true
6993-YGFJV,true,3.41,true,true,Fiber Optic,41,true,true,true,true,true,true,true,true
7089-IVVAZ,true,19.68,true,true,Fiber Optic,41,true,false,false,true,true,true,true,true
7315-WYOAW,true,44.43,true,true,Fiber Optic,41,false,false,false,true,true,true,true,false
7898-PDWQE,true,18.04,true,true,DSL,41,true,true,true,true,false,true,true,true
8205-VSLRB,true,4.8,true,true,Cable,41,true,false,true,true,false,true,true,true
8218-FFJDS,true,15.35,true,true,DSL,41,true,true,false,true,true,true,true,true
8338-QIUNR,true,6.09,true,true,DSL,41,true,false,true,true,false,false,false,true
8541-QVFKM,true,17.3,true,true,Fiber Optic,41,false,false,false,false,false,false,false,true
9114-VEPUF,true,30.51,true,true,Fiber Optic,41,true,true,false,false,false,true,true,true
9167-APMXZ,true,19.2,true,true,Fiber Optic,41,false,false,false,false,true,false,false,false
9258-CNWAC,true,4.32,true,true,Fiber Optic,41,true,true,true,true,true,true,true,true
0491-KAPQG,true,28.54,true,true,Fiber Optic,42,false,false,false,false,false,false,true,true
1571-SAVHK,true,28.16,true,true,Fiber Optic,42,false,false,false,true,true,true,true,false
2362-IBOOY,true,43.97,true,true,Fiber Optic,42,false,false,false,false,false,true,true,true
2476-YGEFM,true,7.01,true,true,Fiber Optic,42,false,false,false,false,false,false,false,true
3049-SOLAY,true,23.26,true,true,Fiber Optic,42,false,false,false,false,true,true,true,false
3462-BJQQA,true,34.42,true,true,Fiber Optic,42,false,true,false,false,true,false,false,false
3707-GNWHM,true,21.8,true,true,Fiber Optic,42,false,false,false,false,false,false,false,true
4360-PNRQB,true,15.18,true,true,Fiber Optic,42,false,false,false,false,false,false,false,true
4686-GEFRM,true,45.24,true,true,Fiber Optic,42,false,true,true,true,false,true,true,true
4853-RULSV,true,12.19,true,true,Fiber Optic,42,true,false,false,true,true,true,true,true
5183-KLYEM,true,35.24,true,true,Fiber Optic,42,true,true,true,true,true,true,true,true
5394-SVGJV,true,30.72,true,true,Fiber Optic,42,false,false,false,true,true,true,true,true
5405-ZMYXQ,true,1.28,true,true,Fiber Optic,42,false,false,false,false,false,false,false,true
5606-AMZBO,true,38.03,true,true,Fiber Optic,42,true,false,false,false,false,false,false,true
5734-EJKXG,true,38.78,true,true,Fiber Optic,42,true,true,true,true,true,true,true,true
5889-LFOLL,true,35.96,true,true,Fiber Optic,42,false,false,false,false,false,true,true,true
6435-SRWBJ,true,29.74,true,true,Fiber Optic,42,false,false,true,true,false,false,false,true
6719-FGEDO,true,38.79,true,true,Fiber Optic,42,true,true,true,true,false,false,false,true
7508-MYBOG,true,7.26,true,true,Fiber Optic,42,false,false,false,false,true,false,false,true
7519-JTWQH,true,23.92,true,true,Fiber Optic,42,false,true,true,true,true,true,true,true
9185-TQCVP,true,21.3,true,true,Fiber Optic,42,false,false,false,false,false,true,true,true
3594-UVONA,true,8.8,true,true,Cable,46,true,false,true,true,true,true,true,false
4301-VVZKA,true,25.83,true,true,Fiber Optic,46,false,false,false,false,false,false,false,true
4548-SDBKE,true,34.49,true,true,Fiber Optic,46,false,false,false,false,true,false,true,true
4724-WXVWF,true,4.15,true,true,Fiber Optic,46,true,false,false,true,false,true,true,true
5736-YEJAX,true,26.45,true,true,DSL,46,true,true,true,true,true,false,false,false
9730-DRTMJ,true,15.41,true,true,DSL,46,true,false,false,true,true,false,false,true
0516-UXRMT,true,23.88,true,true,Fiber Optic,47,true,true,true,false,false,false,false,true
1163-VIPRI,true,13.25,true,true,Fiber Optic,47,true,false,true,true,true,true,true,true
1852-XEMDW,true,43.78,true,true,DSL,47,true,true,true,false,false,false,false,false
2239-JALAW,true,44.5,true,true,Fiber Optic,47,false,true,true,false,true,true,true,true
2267-FPIMA,true,17.58,true,true,Fiber Optic,47,true,true,false,false,false,true,true,true
2507-QZPQS,true,9.97,true,true,Fiber Optic,47,false,true,false,true,false,true,true,true
2612-RANWT,true,30.54,true,true,Fiber Optic,47,false,false,true,false,true,true,true,true
3022-BEXHZ,true,40.96,true,true,Fiber Optic,47,false,true,true,true,true,true,true,true
3192-NQECA,true,14.79,true,true,Fiber Optic,47,false,true,true,true,true,true,true,true
3569-JFODW,true,45.66,true,true,DSL,47,true,true,true,true,true,true,true,true
4123-FCVCB,true,49.25,true,true,DSL,47,false,false,false,true,true,true,true,true
4531-AUZNK,true,18.42,true,true,Fiber Optic,47,true,false,false,true,true,false,true,true
4800-CZMPC,true,6.36,true,true,Fiber Optic,47,true,true,false,false,true,true,true,true
4818-DRBQT,true,26.03,true,true,Fiber Optic,47,false,true,false,false,false,false,false,true
4903-CNOZC,true,28.83,true,true,DSL,47,false,true,true,false,false,true,true,true
5922-ABDVO,true,21.71,true,true,Fiber Optic,47,false,false,true,false,false,true,true,false
6116-RFVHN,true,35.29,true,true,Fiber Optic,47,false,false,true,false,true,true,true,true
6394-MFYNG,true,5.19,true,true,Fiber Optic,47,false,true,true,false,true,true,true,true
7892-POOKP,true,4.89,true,true,Fiber Optic,47,false,false,true,true,true,true,true,true
9154-QDGTH,true,22.83,true,true,Fiber Optic,47,false,false,true,true,true,true,true,true
9239-GZHZE,true,24.85,true,true,Fiber Optic,47,true,true,true,true,true,true,true,true
0106-GHRQR,true,25.71,true,true,DSL,48,false,true,true,false,false,true,true,true
0186-CAERR,true,2.88,true,true,Fiber Optic,48,true,true,true,true,true,true,true,true
0233-FTHAV,true,15.29,true,true,Fiber Optic,48,false,false,true,false,false,false,false,true
0345-XMMUG,true,2.0,true,true,Fiber Optic,48,false,true,true,true,true,true,true,true
0564-MUUQK,true,38.71,true,true,Fiber Optic,48,false,false,true,true,false,true,true,true
0665-XHDJU,true,34.95,true,true,Fiber Optic,48,false,true,false,false,true,true,true,true
0880-TKATG,true,9.56,true,true,Fiber Optic,48,false,false,true,false,true,true,true,true
0959-WHOKV,true,6.42,true,true,Fiber Optic,48,true,true,true,false,false,true,true,true
1090-PYKCI,true,23.02,true,true,Fiber Optic,48,true,true,true,true,true,false,false,false
1555-DJEQW,true,16.78,true,true,Fiber Optic,48,true,true,true,true,true,true,true,true
1679-JRFBR,true,5.77,true,true,Fiber Optic,48,true,true,true,false,true,true,true,true
2082-OJVTK,true,4.0,true,true,Fiber Optic,48,false,false,true,false,false,true,true,true
2167-FQSTQ,true,37.45,true,true,DSL,48,true,true,true,true,true,true,true,false
2190-PHBHR,true,22.74,true,true,Fiber Optic,48,true,true,false,false,false,true,true,true
2242-MFOTG,true,25.71,true,true,Fiber Optic,48,true,false,false,false,false,false,false,true
2252-JHJGE,true,45.69,true,true,Fiber Optic,48,true,false,true,false,true,true,true,true
2455-USLMV,true,24.21,true,true,Fiber Optic,48,true,false,true,false,false,false,false,true
2474-LCNUE,true,14.53,true,true,Cable,48,false,false,false,true,true,true,true,true
2911-WDXMV,true,41.08,true,true,Fiber Optic,48,false,false,true,false,false,false,false,true
2924-KHUVI,true,46.9,true,true,Fiber Optic,48,true,false,false,false,true,true,true,true
2929-QNSRW,true,19.16,true,true,Fiber Optic,48,false,true,false,false,true,true,true,false
3088-LHEFH,true,10.06,true,true,Fiber Optic,48,true,false,false,false,false,false,false,true
3649-JPUGY,true,44.46,true,true,DSL,48,false,true,true,true,true,true,true,true
3716-LRGXK,true,10.05,true,true,Fiber Optic,48,false,false,true,false,true,true,true,true
3744-ZRRDZ,true,12.76,true,true,Fiber Optic,48,false,true,false,false,false,false,true,true
3758-CKOQL,true,41.15,true,true,Fiber Optic,48,true,true,true,true,false,true,true,false
3810-DVDQQ,true,47.02,true,true,Fiber Optic,48,true,true,true,true,true,true,true,true
4060-LDNLU,true,45.93,true,true,Fiber Optic,48,false,false,false,false,true,true,true,true
4159-NAAIX,true,37.76,true,true,Fiber Optic,48,false,true,false,false,true,true,true,true
4484-GLZOU,true,10.59,true,true,Fiber Optic,48,false,true,true,false,true,true,true,true
4523-WXCEF,true,9.23,true,true,Fiber Optic,48,false,true,false,false,true,true,true,true
4636-JGAAI,true,13.97,true,true,Fiber Optic,48,false,true,false,false,false,true,true,true
4686-UXDML,true,24.86,true,true,Fiber Optic,48,false,true,false,false,true,true,true,true
5060-TQUQN,true,10.24,true,true,Fiber Optic,48,false,true,false,true,false,false,true,true
5356-CSVSQ,true,40.99,true,true,Cable,48,false,false,false,true,true,false,false,true
5899-MQZZL,true,6.03,true,true,Fiber Optic,48,false,false,false,false,false,false,true,true
7821-DPRQE,true,24.01,true,true,Fiber Optic,48,true,true,false,true,true,true,true,true
7860-KSUGX,true,32.67,true,true,Cable,48,true,true,true,false,false,false,false,true
8034-RYTVV,true,44.85,true,true,Fiber Optic,48,true,false,true,false,false,false,false,true
8226-BXGES,true,13.8,true,true,Fiber Optic,48,true,true,true,false,false,false,false,true
8404-FYDIB,true,49.87,true,true,Fiber Optic,48,true,true,false,false,false,false,false,true
8645-KOMJQ,true,49.16,true,true,DSL,48,false,true,true,true,true,true,true,true
9224-VTYID,true,11.74,true,true,DSL,48,true,true,true,true,true,true,true,true
9851-QXEEQ,true,47.74,true,true,Fiber Optic,48,false,true,true,false,true,true,true,true
0248-IPDFW,true,29.13,true,true,Cable,51,false,false,false,false,false,false,false,true
0257-KXZGU,true,33.28,true,true,DSL,51,false,true,true,false,false,false,true,true
0687-ZVTHB,true,26.75,true,true,Cable,51,true,true,true,false,false,true,true,true
0867-MKZVY,true,36.6,true,true,Fiber Optic,51,true,false,false,false,false,false,true,true
1228-ZLNBX,true,3.26,true,true,Fiber Optic,51,false,false,false,false,false,false,false,true
1338-CECEE,true,13.58,true,true,DSL,51,false,true,true,false,true,false,false,true
2001-EWBQU,true,35.47,true,true,Fiber Optic,51,false,true,true,false,true,true,true,false
2189-UXTKY,true,13.11,true,true,DSL,51,true,false,false,true,true,true,true,true
2330-PQGDQ,true,9.5,true,true,Fiber Optic,51,false,true,false,true,false,false,false,true
2674-MIAHT,true,38.74,true,true,Fiber Optic,51,false,true,false,false,false,false,false,true
3143-ILDAL,true,25.41,true,true,Fiber Optic,51,false,true,false,true,false,true,true,true
3580-HYCSP,true,33.01,true,true,Fiber Optic,51,true,true,true,false,true,true,true,true
3838-OZURD,true,7.28,true,true,Fiber Optic,51,false,true,true,false,true,true,true,true
3963-RYFNS,true,48.52,true,true,Fiber Optic,51,true,true,true,true,true,true,true,false
4010-YLMVT,true,24.77,true,true,Fiber Optic,51,true,true,false,false,true,true,true,true
4016-BJKTZ,true,32.33,true,true,Fiber Optic,51,false,true,true,true,true,true,true,true
4178-EGMON,true,9.28,true,true,Fiber Optic,51,true,true,false,true,false,false,false,true
4951-UKAAQ,true,48.32,true,true,Fiber Optic,51,false,true,false,false,false,true,true,false
5016-IBERQ,true,18.05,true,true,Fiber Optic,51,false,true,true,false,false,false,false,true
5018-GWURO,true,42.81,true,true,Fiber Optic,51,false,false,false,false,true,false,false,true
5118-MUEYH,true,39.25,true,true,Fiber Optic,51,false,true,false,true,true,true,true,true
5828-AVIPD,true,5.93,true,true,Fiber Optic,51,false,false,false,true,true,true,true,true
5886-VLQVU,true,24.83,true,true,Fiber Optic,51,false,false,false,true,false,true,true,false
5906-DVAPM,true,33.5,true,true,DSL,51,true,true,false,true,true,false,false,true
5982-PSMKW,true,27.97,true,true,Cable,51,true,true,true,true,true,true,true,true
6108-OQZDQ,true,9.98,true,true,Fiber Optic,51,false,true,false,false,true,true,true,true
6168-YBYNP,true,48.12,true,true,Fiber Optic,51,false,true,true,true,true,true,true,true
6439-GTPCA,true,4.48,true,true,Cable,51,false,false,true,true,false,false,false,true
6754-LZUKA,true,23.31,true,true,DSL,51,false,true,true,false,true,true,true,true
6845-RGTYS,true,2.87,true,true,Fiber Optic,51,true,true,true,false,true,false,true,true
7100-FQPRV,true,48.1,true,true,DSL,51,true,false,false,true,false,true,true,true
7330-WZLNC,true,1.49,true,true,Fiber Optic,51,false,true,false,false,true,false,true,true
7339-POGZN,true,16.25,true,true,DSL,51,false,false,false,false,false,false,false,true
7503-ZGUZJ,true,22.3,true,true,Fiber Optic,51,false,false,false,false,true,false,false,false
7973-DZRKH,true,27.09,true,true,Fiber Optic,51,true,false,true,true,false,false,false,true
8033-VCZGH,true,23.28,true,true,Fiber Optic,51,true,false,true,false,true,true,true,true
8085-MSNLK,true,42.68,true,true,Fiber Optic,51,true,true,true,true,true,true,true,true
8785-CJSHH,true,34.48,true,true,Fiber Optic,51,false,true,false,false,true,true,true,true
9415-ZNBSX,true,33.24,true,true,DSL,51,true,true,true,true,true,true,true,true
9695-IDRZR,true,27.47,true,true,Fiber Optic,51,true,true,true,true,true,true,true,true
0023-XUOPT,true,43.56,true,true,Fiber Optic,52,false,true,true,false,true,false,false,true
0078-XZMHT,true,32.36,true,true,DSL,52,false,true,true,true,true,true,true,true
0201-OAMXR,true,10.21,true,true,Fiber Optic,52,true,true,true,true,true,true,true,true
0577-WHMEV,true,27.83,true,true,Fiber Optic,52,true,true,true,false,false,false,true,true
0795-LAFGP,true,3.57,true,true,DSL,52,true,true,true,true,true,true,true,true
0913-XWSCN,true,41.89,true,true,Fiber Optic,52,false,false,false,false,false,true,true,true
0945-TSONX,true,29.15,true,true,DSL,52,true,true,false,true,true,true,true,false
1215-FIGMP,true,42.88,true,true,Fiber Optic,52,false,true,false,false,true,false,false,true
1548-ARAGG,true,35.2,true,true,DSL,52,false,true,false,true,false,false,false,true
1618-CFHME,true,26.87,true,true,Fiber Optic,52,false,false,false,false,false,false,false,true
1658-BYGOY,true,11.33,true,true,Fiber Optic,52,false,false,false,false,true,true,true,true
1840-BIUOG,true,32.5,true,true,DSL,52,false,true,false,true,true,false,false,true
2150-WLKUW,true,42.1,true,true,DSL,52,false,true,false,false,true,false,false,true
2160-GPFXD,true,24.59,true,true,DSL,52,true,true,false,true,false,false,false,true
2404-JIBFC,true,8.39,true,true,DSL,52,true,false,true,true,true,true,true,true
2904-GGUAZ,true,16.15,true,true,Fiber Optic,52,true,true,false,false,false,false,true,true
2930-UOTMB,true,31.14,true,true,Cable,52,true,false,true,true,false,false,false,false
3096-YXENJ,true,27.69,true,true,Fiber Optic,52,false,true,true,true,true,true,true,true
3258-ZKPAI,true,21.29,true,true,Fiber Optic,52,true,true,true,true,true,true,true,true
3313-QKNKB,true,6.91,true,true,Fiber Optic,52,false,false,false,false,false,true,true,true
3315-TOTBP,true,44.86,true,true,Fiber Optic,52,false,false,false,false,false,false,true,true
3427-GGZZI,true,45.37,true,true,Fiber Optic,52,false,true,false,false,false,true,true,true
3680-CTHUH,true,44.24,true,true,Fiber Optic,52,true,true,true,true,true,true,true,true
4349-GFQHK,true,25.39,true,true,DSL,52,false,false,true,false,false,false,false,true
4815-YOSUK,true,41.18,true,true,Fiber Optic,52,true,true,true,true,false,true,true,true
4947-DSMXK,true,42.74,true,true,Fiber Optic,52,false,true,false,false,true,true,true,true
5339-TJFEK,true,14.75,true,true,Fiber Optic,52,true,true,false,false,true,true,true,false
5666-CYCYZ,true,18.07,true,true,Fiber Optic,52,false,false,false,true,false,true,true,true
5724-BIDBU,true,42.19,true,true,Cable,52,true,false,false,false,false,false,false,true
5811-IWXYM,true,44.79,true,true,Fiber Optic,52,false,false,true,false,true,true,true,true
5973-EJGDP,true,1.51,true,true,Fiber Optic,52,false,true,true,true,false,false,false,false
6217-TOWGS,true,7.6,true,true,DSL,52,false,true,false,false,true,true,true,true
6253-GNHWH,true,45.81,true,true,DSL,52,true,true,true,true,false,false,false,true
6635-CPNUN,true,33.57,true,true,Fiber Optic,52,false,true,true,false,true,false,false,true
6668-CNMFP,true,36.92,true,true,Fiber Optic,52,false,false,false,true,false,true,true,true
6838-YAUVY,true,11.76,true,true,Fiber Optic,52,false,false,true,true,false,true,true,true
6872-HXFNF,true,40.28,true,true,DSL,52,false,false,true,true,false,false,false,true
6960-HVYXR,true,35.01,true,true,Fiber Optic,52,false,false,false,false,false,false,false,true
7182-OVLBJ,true,28.64,true,true,Fiber Optic,52,true,false,false,false,true,true,true,false
7762-URZQH,true,23.51,true,true,Fiber Optic,52,true,false,true,false,true,true,true,true
8397-MVTAZ,true,23.09,true,true,Fiber Optic,52,false,false,true,false,true,true,true,false
8561-NMTBD,true,20.41,true,true,Fiber Optic,52,false,true,true,true,true,true,true,true
8676-TRMJS,true,34.49,true,true,Fiber Optic,52,false,false,false,false,false,false,true,true
9068-VPWQQ,true,28.8,true,true,Cable,52,true,false,true,true,false,true,true,true
9086-YJYXS,true,5.39,true,true,Cable,52,false,false,true,false,true,true,true,true
9194-GFVOI,true,9.84,true,true,DSL,52,true,false,true,true,true,true,true,true
9249-FXSCK,true,33.69,true,true,Fiber Optic,52,true,true,false,true,true,true,true,true
9553-DLCLU,true,37.03,true,true,DSL,52,true,true,true,true,true,true,true,true
9661-ACXBS,true,33.46,true,true,Fiber Optic,52,true,false,true,false,true,true,true,true
9734-UYXQI,true,24.83,true,true,Cable,52,false,false,false,false,false,false,true,true
9802-CAQUT,true,33.39,true,true,Fiber Optic,52,true,true,true,false,true,true,true,false
0089-IIQKO,true,24.38,true,true,Fiber Optic,53,false,false,false,true,true,true,true,true
0697-ZMSWS,true,6.91,true,true,Fiber Optic,53,false,false,false,false,false,true,true,true
0701-RFGFI,true,8.18,true,true,Fiber Optic,53,false,false,false,false,true,true,true,true
0820-FNRNX,true,29.87,true,true,DSL,53,false,true,true,true,false,false,false,true
0835-JKADZ,true,41.92,true,true,Fiber Optic,53,false,true,true,true,true,true,true,true
0862-PRCBS,true,16.09,true,true,Fiber Optic,53,false,true,false,true,true,true,true,true
0872-CASZJ,true,20.5,true,true,Cable,53,true,false,false,true,false,true,true,true
1135-HIORI,true,39.37,true,true,Fiber Optic,53,false,true,true,true,true,true,true,true
1452-KIOVK,true,29.54,true,true,Fiber Optic,53,false,true,false,false,true,false,false,true
1474-JUWSM,true,26.99,true,true,Cable,53,true,false,false,true,false,true,true,true
1875-QIVME,true,11.51,true,true,Fiber Optic,53,false,false,true,true,true,true,true,true
2725-TTRIQ,true,37.84,true,true,Cable,53,true,false,true,true,true,true,true,true
2834-JRTUA,true,49.42,true,true,Fiber Optic,53,true,false,true,true,true,true,true,true
2885-HIJDH,true,26.35,true,true,DSL,53,true,false,true,true,true,true,true,true
3363-DTIVD,true,25.02,true,true,Fiber Optic,53,true,false,true,false,true,true,true,true
3396-DKDEL,true,11.36,true,true,Fiber Optic,53,true,true,true,true,true,true,true,true
3537-HPKQT,true,23.45,true,true,Fiber Optic,53,false,true,false,false,false,false,false,true
3766-EJLFL,true,18.42,true,true,Fiber Optic,53,true,false,true,true,true,true,true,true
4077-HWUYD,true,44.61,true,true,DSL,53,true,true,true,true,true,true,true,true
4194-WHFCB,true,48.07,true,true,Fiber Optic,53,false,true,false,true,false,true,true,true
4250-WAROZ,true,19.68,true,true,Fiber Optic,53,true,true,false,false,false,true,false,true
5172-RKOCB,true,21.26,true,true,Fiber Optic,53,true,true,false,true,true,true,true,true
5593-SUAOO,true,41.45,true,true,Fiber Optic,53,false,true,true,false,false,false,false,true
5740-YHGTW,true,32.38,true,true,Fiber Optic,53,true,true,false,false,true,false,false,true
5825-XJOCM,true,26.24,true,true,Cable,53,true,true,true,false,false,false,false,true
5827-MWCZK,true,23.52,true,true,Fiber Optic,53,false,true,false,true,true,false,false,true
5977-CKHON,true,27.49,true,true,Fiber Optic,53,false,false,true,false,false,true,true,true
6161-ERDGD,true,23.41,true,true,DSL,53,true,false,true,true,true,true,true,true
6859-QNXIQ,true,26.32,true,true,Fiber Optic,53,true,true,true,true,true,true,true,true
6891-JPYFF,true,30.41,true,true,Fiber Optic,53,true,true,false,false,true,true,true,true
7156-MXBJE,true,2.49,true,true,DSL,53,false,true,true,true,true,true,true,false
7402-PWYJJ,true,42.18,true,true,Fiber Optic,53,false,false,false,true,false,true,true,false
7564-GHCVB,true,7.29,true,true,Fiber Optic,53,true,false,false,false,false,false,false,false
7569-NMZYQ,true,41.14,true,true,Fiber Optic,53,true,true,true,true,true,true,true,true
8450-JOVAH,true,5.67,true,true,DSL,53,true,false,false,false,false,false,false,true
9169-BSVIN,true,18.52,true,true,DSL,53,false,false,true,false,true,true,true,true
9314-IJWSQ,true,26.58,true,true,Fiber Optic,53,false,false,false,false,true,false,false,true
9350-VLHMB,true,6.15,true,true,Fiber Optic,53,false,true,false,false,false,true,true,true
9415-TPKRV,true,12.41,true,true,DSL,53,false,true,false,false,false,false,false,true
9470-XCCEM,true,48.08,true,true,Fiber Optic,53,false,true,false,false,true,false,false,false
9691-HKOVS,true,47.46,true,true,DSL,53,true,true,true,true,true,true,true,true
9921-EZKBY,true,10.36,true,true,Fiber Optic,53,true,false,true,false,false,true,true,true
0661-KBKPA,true,31.86,true,true,DSL,56,false,false,true,true,true,true,true,true
6080-TCMYC,true,3.52,true,true,Fiber Optic,56,false,false,true,false,false,false,false,true
6427-FEFIG,true,21.43,true,true,DSL,56,true,false,true,false,true,true,true,true
7449-HVPIV,true,22.56,true,true,Fiber Optic,56,false,false,true,false,true,false,false,true
8637-XJIVR,true,25.34,true,true,Fiber Optic,56,true,false,false,false,false,false,false,false
9054-FOWNV,true,11.39,true,true,Fiber Optic,56,false,false,true,false,true,false,false,true
9170-GYZJC,true,45.26,true,true,Cable,56,true,true,true,true,false,true,true,true
0730-BGQGF,true,15.71,true,true,DSL,57,true,true,true,true,true,true,true,false
