customer_id,customer_status,churn_category,churn_reason
4672-FOTSD,Stayed,,
4673-KKSLS,Stayed,,
4674-HGNUA,Stayed,,
4676-MQUEA,Stayed,,
4676-WLUHT,Stayed,,
4680-KUTAJ,Stayed,,
4682-BLBUC,Stayed,,
4683-WYDOU,Stayed,,
4685-ERGHK,Stayed,,
4685-TFLLS,Stayed,,
4686-GEFRM,Stayed,,
4686-UXDML,Stayed,,
4690-PKDQG,Stayed,,
4692-NNQRU,Stayed,,
4694-PHWFW,Stayed,,
4698-KVLLG,Stayed,,
4700-UBQMV,Stayed,,
4701-LKOZD,Stayed,,
4702-HDRKD,Stayed,,
4703-MQYKT,Stayed,,
4707-MAXGU,Stayed,,
4707-YNOQA,Stayed,,
4709-LKHYG,Stayed,,
4710-NKCAW,Stayed,,
4712-AUQZO,Stayed,,
4712-UYOOI,Stayed,,
4713-ZBURT,Stayed,,
4716-HHKQH,Stayed,,
4716-MRVEN,Stayed,,
4717-GHADL,Stayed,,
4718-DHSMV,Stayed,,
4718-WXBGI,Stayed,,
4719-UMSIY,Stayed,,
4723-BEGSG,Stayed,,
4724-WXVWF,Stayed,,
4726-DLWQN,Stayed,,
4730-AWNAU,Stayed,,
4732-RRJZC,Stayed,,
4735-BJKOU,Stayed,,
4737-AQCPU,Stayed,,
4737-HOBAX,Stayed,,
4742-DRORA,Stayed,,
4742-TXUEX,Stayed,,
4747-LCAQL,Stayed,,
4749-OJKQU,Stayed,,
4750-UKWJK,Stayed,,
4751-ERMAN,Stayed,,
4753-PADAS,Stayed,,
4759-PXTAN,Stayed,,
4760-THGOT,Stayed,,
4767-HZZHQ,Stayed,,
4770-QAZXN,Stayed,,
4774-HHGGS,Stayed,,
4776-XSKYQ,Stayed,,
4778-IZARL,Stayed,,
4779-ZGICK,Stayed,,
4782-OSFXZ,Stayed,,
4785-FCIFB,Stayed,,
4785-NKHCX,Stayed,,
4795-UXVCJ,Stayed,,
4795-WRNVT,Stayed,,
4797-MIWUM,Stayed,,
4801-JZAZL,Stayed,,
4801-KFYKL,Stayed,,
4803-LBYPN,Stayed,,
4804-NCPET,Stayed,,
4806-DXQCE,Stayed,,
4807-IZYOZ,Stayed,,
4808-YNLEU,Stayed,,
4811-JBUVU,Stayed,,
4813-HQMGZ,Stayed,,
4815-GBTCD,Stayed,,
4815-TUMEQ,Stayed,,
4815-YOSUK,Stayed,,
4816-OKWNX,Stayed,,
4817-KEQSP,Stayed,,
4819-HJPIW,Stayed,,
4821-SJHJV,Stayed,,
4821-WQOYN,Stayed,,
4822-LPTYJ,Stayed,,
4824-GUCBY,Stayed,,
4825-FUREZ,Stayed,,
4825-XJGDM,Stayed,,
4826-DXMUP,Stayed,,
4826-TZEVA,Stayed,,
4827-DPADN,Stayed,,
4827-LTQRJ,Stayed,,
4827-USJHP,Stayed,,
4828-FAZPK,Stayed,,
4829-ZLJTK,Stayed,,
4830-FAXFM,Stayed,,
4832-VRBMR,Stayed,,
4833-QTJNO,Stayed,,
4835-YSJMR,Stayed,,
4836-WNFNO,Stayed,,
4837-PZTIC,Stayed,,
4837-QUSFT,Stayed,,
4840-ORQXB,Stayed,,
4847-TAJYI,Stayed,,
4849-PYRLQ,Stayed,,
4851-BQDNX,Stayed,,
4853-OITSN,Stayed,,
4859-ZSRDZ,Stayed,,
4860-IJUDE,Stayed,,
4860-YZGZM,Stayed,,
4868-AADLV,Stayed,,
4869-EPIUS,Stayed,,
4872-JCVCA,Stayed,,
4872-VXRIL,Stayed,,
4877-TSOFF,Stayed,,
4878-BUNFV,Stayed,,
4879-GZLFH,Stayed,,
4881-GQJTW,Stayed,,
4881-JVQOD,Stayed,,
4883-KCPZJ,Stayed,,
4884-LEVMQ,Stayed,,
4884-TVUQF,Stayed,,
4884-ZTHVF,Stayed,,
4890-VMUAV,Stayed,,
4891-NLUBA,Stayed,,
4893-GYUJU,Stayed,,
4896-CPRPF,Stayed,,
4900-MSOMT,Stayed,,
4903-CNOZC,Stayed,,
4906-ZHGPK,Stayed,,
4908-XAXAY,Stayed,,
4909-JOUPP,Stayed,,
4915-BFSXL,Stayed,,
4918-FYJNT,Stayed,,
4922-CVPDX,Stayed,,
4923-ADWXJ,Stayed,,
4926-UMJZD,Stayed,,
4929-ROART,Stayed,,
4931-TRZWN,Stayed,,
4933-BSAIP,Stayed,,
4933-IKULF,Stayed,,
4936-YPJNK,Stayed,,
4937-QPZPO,Stayed,,
4939-KYYPY,Stayed,,
4940-KHCWD,Stayed,,
4942-VZZOM,Stayed,,
4945-RVMTE,Stayed,,
4947-DSMXK,Stayed,,
4948-WBBKL,Stayed,,
4950-BDEUX,Stayed,,
4950-HKQTE,Stayed,,
4955-VCWBI,Stayed,,
4957-SREEC,Stayed,,
4957-TIALW,Stayed,,
4962-CHQPW,Stayed,,
4967-WPNCF,Stayed,,
4973-MGTON,Stayed,,
4973-RLZVI,Stayed,,
4976-LNFVV,Stayed,,
4979-HPRFL,Stayed,,
4980-URKXC,Stayed,,
4981-FLTMF,Stayed,,
4983-CLMLV,Stayed,,
4987-GQWPO,Stayed,,
4989-LIXVT,Stayed,,
4990-ALDGW,Stayed,,
4992-LTJNE,Stayed,,
4993-JCRGJ,Stayed,,
4994-OBRSZ,Stayed,,
4998-IKFSE,Stayed,,
4999-IEZLT,Stayed,,
5002-GCQFH,Stayed,,
5003-OKNNK,Stayed,,
5003-XZWWO,Stayed,,
5006-MXVRN,Stayed,,
5010-IPEAQ,Stayed,,
5012-YSPJJ,Stayed,,
5014-GSOUQ,Stayed,,
5014-WUQMG,Stayed,,
5016-IBERQ,Stayed,,
5016-LIPDW,Stayed,,
5018-GWURO,Stayed,,
5018-HEKFO,Stayed,,
5018-LXQQG,Stayed,,
5019-GQVCR,Stayed,,
5022-JNQEQ,Stayed,,
5022-KVDQT,Stayed,,
5025-GOOKI,Stayed,,
5027-YOCXN,Stayed,,
5032-USPKF,Stayed,,
5035-BVCXS,Stayed,,
5035-PGZXH,Stayed,,
5038-ETMLM,Stayed,,
5039-LZRQT,Stayed,,
5044-LRQAQ,Stayed,,
5044-XDPYX,Stayed,,
5046-NUHWD,Stayed,,
5049-MUBWG,Stayed,,
5055-BRMNE,Stayed,,
5055-MGMGF,Stayed,,
5056-FIMPT,Stayed,,
5057-RKGLH,Stayed,,
5060-TQUQN,Stayed,,
5061-PBXFW,Stayed,,
5062-CJJKH,Stayed,,
5063-IUOKK,Stayed,,
5067-WJEUN,Stayed,,
5067-XJQFU,Stayed,,
5071-FBJFS,Stayed,,
5073-RZGBK,Stayed,,
5074-FBGHB,Stayed,,
5075-JSDKI,Stayed,,
5076-YVXCM,Stayed,,
5081-NWSUP,Stayed,,
5084-OOVCJ,Stayed,,
5090-EMGTC,Stayed,,
5092-STPKP,Stayed,,
5093-FEGLU,Stayed,,
5095-ETBRJ,Stayed,,
5110-CHOPY,Stayed,,
5115-GZDEL,Stayed,,
5115-SQAAU,Stayed,,
5117-IFGPS,Stayed,,
5117-ZSMHQ,Stayed,,
5118-MUEYH,Stayed,,
5119-KEPFY,Stayed,,
5120-ZBLAI,Stayed,,
5124-EOGYE,Stayed,,
5125-CNDSP,Stayed,,
5126-RCXYW,Stayed,,
5127-BZENZ,Stayed,,
5129-HHMZC,Stayed,,
5129-JLPIS,Stayed,,
5130-YPIRV,Stayed,,
5131-PONJI,Stayed,,
5133-VRSAB,Stayed,,
5135-GRQJV,Stayed,,
5135-RDDQL,Stayed,,
5136-GFPMB,Stayed,,
5136-RGMZO,Stayed,,
5140-FOMCQ,Stayed,,
5141-ZUVBH,Stayed,,
5144-PQCDZ,Stayed,,
5144-TVGLP,Stayed,,
5146-CBVOE,Stayed,,
5146-YYFRZ,Stayed,,
5148-HKFIR,Stayed,,
5148-ORICT,Stayed,,
5149-CUZUJ,Stayed,,
5149-QYTTU,Stayed,,
5149-TGWDZ,Stayed,,
5150-LJNSR,Stayed,,
5151-HQRDG,Stayed,,
5153-LXKDT,Stayed,,
5153-RTHKF,Stayed,,
5155-AZQPB,Stayed,,
5158-RIVOP,Stayed,,
5160-UXJED,Stayed,,
5161-UBZXI,Stayed,,
5161-XEUVX,Stayed,,
5168-MQQCA,Stayed,,
5168-MSWXT,Stayed,,
5170-PTRKA,Stayed,,
5171-EPLKN,Stayed,,
5172-MIGPM,Stayed,,
5172-RKOCB,Stayed,,
5174-ITUMV,Stayed,,
5175-WLYXL,Stayed,,
5176-LDKUH,Stayed,,
5176-LMJXE,Stayed,,
5176-OLSKT,Stayed,,
5177-RVZNU,Stayed,,
5181-OABFK,Stayed,,
5183-KLYEM,Stayed,,
5183-SNMJQ,Stayed,,
5186-EJEGL,Stayed,,
5186-PEIZU,Stayed,,
5188-HGMLP,Stayed,,
5193-QLVZB,Stayed,,
5195-KPUNQ,Stayed,,
5196-WPYOW,Stayed,,
5197-LQXXH,Stayed,,
5197-PYEPU,Stayed,,
5197-YPYBZ,Stayed,,
5198-EFNBM,Stayed,,
5198-HQAEN,Stayed,,
5199-FPUSP,Stayed,,
5201-CBWYG,Stayed,,
5201-FRKKS,Stayed,,
5201-USSQZ,Stayed,,
5203-XEHAX,Stayed,,
5204-HMGYF,Stayed,,
5206-HPJKM,Stayed,,
5206-XZZQI,Stayed,,
5208-FVQKB,Stayed,,
5213-TWWJU,Stayed,,
5214-CHIWJ,Stayed,,
5214-NLTIT,Stayed,,
5215-LNLDJ,Stayed,,
5216-WASFJ,Stayed,,
5220-AGAAX,Stayed,,
5222-IMUKT,Stayed,,
5222-JCXZT,Stayed,,
5223-UZAVK,Stayed,,
5226-NOZFC,Stayed,,
5227-JSCFE,Stayed,,
5229-DTFYB,Stayed,,
5231-FIQPA,Stayed,,
5232-NXPAY,Stayed,,
5233-AOZUF,Stayed,,
5236-XMZJY,Stayed,,
5240-CAOYT,Stayed,,
5242-UOWHD,Stayed,,
5243-SAOTC,Stayed,,
5245-VDBUR,Stayed,,
5248-KWLAR,Stayed,,
5248-RPYWW,Stayed,,
5248-YGIJN,Stayed,,
5249-QYHEX,Stayed,,
5256-SKJGO,Stayed,,
5260-UMPWX,Stayed,,
5266-PFRQK,Stayed,,
5268-DSMNQ,Stayed,,
5269-NRGDP,Stayed,,
5271-DBYSJ,Stayed,,
5274-XHAKY,Stayed,,
5275-PMFUT,Stayed,,
5278-PNYOX,Stayed,,
5285-MVEHD,Stayed,,
5286-YHCVC,Stayed,,
5288-AHOUP,Stayed,,
5294-DMSFH,Stayed,,
5294-IMHHT,Stayed,,
5296-BFCYD,Stayed,,
5296-PSYVW,Stayed,,
5297-MDOIR,Stayed,,
5298-GSTLM,Stayed,,
5302-BDJNT,Stayed,,
5304-EFJLP,Stayed,,
5306-BVTKJ,Stayed,,
5307-UVGNB,Stayed,,
5309-TAIKL,Stayed,,
5310-NOOVA,Stayed,,
5311-IHLEI,Stayed,,
5312-IRCFR,Stayed,,
5312-TSZVC,Stayed,,
5312-UXESG,Stayed,,
5313-FPXWG,Stayed,,
5315-CKEQK,Stayed,,
5317-FLPJF,Stayed,,
5318-YKDPV,Stayed,,
5320-BRKGK,Stayed,,
5321-NTRKC,Stayed,,
5322-TEUJK,Stayed,,
5322-ZSMZY,Stayed,,
5324-KTGCG,Stayed,,
5325-UWTWJ,Stayed,,
5327-CNLUQ,Stayed,,
5327-XOKKY,Stayed,,
5329-KRDTM,Stayed,,
5331-RGMTT,Stayed,,
5334-AFQJB,Stayed,,
5334-JLAXU,Stayed,,
5336-UFNZP,Stayed,,
5337-IIWKZ,Stayed,,
5338-YHWYT,Stayed,,
5339-PXDVH,Stayed,,
5339-TJFEK,Stayed,,
5343-SGUBI,Stayed,,
5345-BMKWB,Stayed,,
5346-BZCHP,Stayed,,
5348-CAGXB,Stayed,,
5349-AZPEW,Stayed,,
5353-WILCI,Stayed,,
5356-KZCKT,Stayed,,
5360-LJCNJ,Stayed,,
5360-XGYAZ,Stayed,,
5366-OBVMR,Stayed,,
5370-IIVVL,Stayed,,
5371-VYLSX,Stayed,,
5372-FBKBN,Stayed,,
5375-XLDOF,Stayed,,
5376-PCKNB,Stayed,,
5377-NDTOU,Stayed,,
5380-XPJNZ,Stayed,,
5382-SOYZL,Stayed,,
5382-TEMLV,Stayed,,
5384-ZTTWP,Stayed,,
5386-THSLQ,Stayed,,
5387-ASZNZ,Stayed,,
5392-AKEMH,Stayed,,
5393-HJZSM,Stayed,,
5394-MEITZ,Stayed,,
5396-IZEPB,Stayed,,
5397-NSKQG,Stayed,,
5397-TUPSH,Stayed,,
5399-ZIMKF,Stayed,,
5402-HTOTQ,Stayed,,
5404-GGUKR,Stayed,,
5405-ZMYXQ,Stayed,,
5406-KGRMX,Stayed,,
5414-OFQCB,Stayed,,
5419-JKZNQ,Stayed,,
5423-BHIXO,Stayed,,
5424-RLQLC,Stayed,,
5429-LWCMV,Stayed,,
5433-KYGHE,Stayed,,
5438-QMDDL,Stayed,,
5439-WIKXB,Stayed,,
5440-VHLUL,Stayed,,
5442-BXVND,Stayed,,
5442-PPTJY,Stayed,,
5443-SCMKX,Stayed,,
5445-GLVOT,Stayed,,
5446-DKWYW,Stayed,,
5447-VYTKW,Stayed,,
5447-WZAFP,Stayed,,
5448-VWNAM,Stayed,,
5451-MHQOF,Stayed,,
5451-YHYPW,Stayed,,
5453-AXEPF,Stayed,,
5453-YBTWV,Stayed,,
5456-ITGIC,Stayed,,
5457-COLHT,Stayed,,
5461-QKNTN,Stayed,,
5465-BUBFA,Stayed,,
5468-BPMMO,Stayed,,
5469-NUJUR,Stayed,,
5472-CVMDX,Stayed,,
5473-KHBPS,Stayed,,
5474-LAMUQ,Stayed,,
5478-JJVZK,Stayed,,
5480-XTFFL,Stayed,,
5481-NTDOH,Stayed,,
5482-VXSXJ,Stayed,,
5485-ITNPC,Stayed,,
5494-WOZRZ,Stayed,,
5495-GPSRW,Stayed,,
5498-IBWPI,Stayed,,
5499-ECUTN,Stayed,,
5504-WSIUR,Stayed,,
5505-OVWQW,Stayed,,
5512-IDZEI,Stayed,,
5514-YQENT,Stayed,,
5515-RUGKN,Stayed,,
5519-TEEUH,Stayed,,
5522-NYKPB,Stayed,,
5524-KHNJP,Stayed,,
5527-ACHSO,Stayed,,
5529-GIBVH,Stayed,,
5533-NHFRF,Stayed,,
5533-RJFTJ,Stayed,,
5537-UXXVS,Stayed,,
5539-HIVAK,Stayed,,
5542-DHSXL,Stayed,,
5542-NKVRU,Stayed,,
5543-QDCRY,Stayed,,
5546-BYZSM,Stayed,,
5546-QUERU,Stayed,,
5549-ZGHFB,Stayed,,
5553-AOINX,Stayed,,
5555-RNPGT,Stayed,,
5566-SOEZD,Stayed,,
5567-GZKQY,Stayed,,
5568-DMXZS,Stayed,,
5569-IDSEY,Stayed,,
5574-NXZIU,Stayed,,
5575-GNVDE,Stayed,,
5575-TPIZQ,Stayed,,
5578-NKCXI,Stayed,,
5583-EJXRD,Stayed,,
5590-ZSKRV,Stayed,,
5593-SUAOO,Stayed,,
5598-IKHQQ,Stayed,,
5599-HVLTW,Stayed,,
5600-PDUJF,Stayed,,
5602-BVFMK,Stayed,,
5605-IYGFG,Stayed,,
5605-XNWEN,Stayed,,
5606-AMZBO,Stayed,,
5609-IMCGG,Stayed,,
5614-DNZCE,Stayed,,
5619-PTMIK,Stayed,,
5619-XZZKR,Stayed,,
5622-UEJFI,Stayed,,
5624-RYAMH,Stayed,,
5626-MGTUK,Stayed,,
5627-TVBPP,Stayed,,
5628-FCGYG,Stayed,,
5628-RKIFK,Stayed,,
5630-IXDXV,Stayed,,
5639-NTUPK,Stayed,,
5640-CAXOA,Stayed,,
5641-DMBFJ,Stayed,,
5642-MHDQT,Stayed,,
5647-FXOTP,Stayed,,
5647-URDKA,Stayed,,
5649-RXQTV,Stayed,,
5650-YLIBA,Stayed,,
5651-CPDND,Stayed,,
5651-CRHKQ,Stayed,,
5651-WYIPH,Stayed,,
5651-YLPRD,Stayed,,
5652-MSDEY,Stayed,,
5656-JAMLX,Stayed,,
5656-MJEFC,Stayed,,
5663-QBGIS,Stayed,,
5666-CYCYZ,Stayed,,
5666-MBJPT,Stayed,,
5668-MEISB,Stayed,,
5671-RQRLP,Stayed,,
5671-UUNXD,Stayed,,
5676-CFLYY,Stayed,,
5678-VFNEQ,Stayed,,
5680-LQOGP,Stayed,,
5681-LLOEI,Stayed,,
5684-FJVYR,Stayed,,
5686-CMAWK,Stayed,,
5692-ICXLW,Stayed,,
5693-PIPCS,Stayed,,
5696-CEIQJ,Stayed,,
5696-EXCYS,Stayed,,
5696-JVVQY,Stayed,,
5697-GOMBF,Stayed,,
5699-BNCAS,Stayed,,
5701-GUXDC,Stayed,,
5701-YVSVF,Stayed,,
5701-ZIKJE,Stayed,,
5702-KVQRD,Stayed,,
5702-SKUOB,Stayed,,
5707-ZMDJP,Stayed,,
5709-LVOEQ,Stayed,,
5712-AHQNN,Stayed,,
5712-VBOXD,Stayed,,
5716-EZXZN,Stayed,,
5716-LIBJC,Stayed,,
5724-BIDBU,Stayed,,
5726-CVNYA,Stayed,,
5727-MYATE,Stayed,,
5730-DBDSI,Stayed,,
5730-RIITO,Stayed,,
5732-IKGQH,Stayed,,
5734-EJKXG,Stayed,,
5736-YEJAX,Stayed,,
5740-YHGTW,Stayed,,
5743-KHMNA,Stayed,,
5751-USDBL,Stayed,,
5753-QQWPW,Stayed,,
5756-JYOJT,Stayed,,
5756-OZRIO,Stayed,,
5760-FXFVO,Stayed,,
5760-WRAHC,Stayed,,
5762-TJXGK,Stayed,,
5766-FTRTS,Stayed,,
5774-QPLTF,Stayed,,
5774-XZTQC,Stayed,,
5777-KJIRB,Stayed,,
5777-ZPQNC,Stayed,,
5778-BVOFB,Stayed,,
5780-INQIK,Stayed,,
5781-BKHOP,Stayed,,
5781-RFZRP,Stayed,,
5787-KXGIY,Stayed,,
5788-YPOEG,Stayed,,
5789-LDFXO,Stayed,,
5791-KAJFD,Stayed,,
5792-JALQC,Stayed,,
5793-YOLJN,Stayed,,
5795-BKOYE,Stayed,,
5795-KTGUD,Stayed,,
5799-JRCZO,Stayed,,
5802-ADBRC,Stayed,,
5803-NQJZO,Stayed,,
5804-HYIEZ,Stayed,,
5804-JMYIO,Stayed,,
5811-IWXYM,Stayed,,
5815-HGGHV,Stayed,,
5816-JMLGY,Stayed,,
5816-QVHRX,Stayed,,
5816-SCGFC,Stayed,,
5820-PTRYM,Stayed,,
5821-MMEIL,Stayed,,
5825-XJOCM,Stayed,,
5827-MWCZK,Stayed,,
5828-DWPIL,Stayed,,
5829-NVSQN,Stayed,,
5832-EXGTT,Stayed,,
5832-TRLPB,Stayed,,
5837-LXSDN,Stayed,,
5839-SUYVZ,Stayed,,
5840-NVDCG,Stayed,,
5843-TTHGI,Stayed,,
5844-QVTAT,Stayed,,
5845-BZZIB,Stayed,,
5846-ABOBJ,Stayed,,
5846-NEQVZ,Stayed,,
5846-QFDFI,Stayed,,
5847-MXBEO,Stayed,,
5848-FHRFC,Stayed,,
5849-ASHZJ,Stayed,,
5850-BDWCY,Stayed,,
5854-KSRBJ,Stayed,,
5855-EIBDE,Stayed,,
5857-TYBCJ,Stayed,,
5859-HZYLF,Stayed,,
5862-BRIXZ,Stayed,,
5863-OOKCL,Stayed,,
5871-DGTXZ,Stayed,,
5872-OEQNH,Stayed,,
5876-QMYLD,Stayed,,
5879-HMFFH,Stayed,,
5879-SESNB,Stayed,,
5882-CMAZQ,Stayed,,
5884-FBCTL,Stayed,,
5886-VLQVU,Stayed,,
5887-IKKYO,Stayed,,
5893-KCLGT,Stayed,,
5893-PYOLZ,Stayed,,
5895-QSXOD,Stayed,,
5897-ZYEKH,Stayed,,
5898-IGSLP,Stayed,,
5899-OUVKV,Stayed,,
5902-WBLSE,Stayed,,
5906-DVAPM,Stayed,,
5913-INRQV,Stayed,,
5914-GXMDA,Stayed,,
5914-XRFQB,Stayed,,
5915-ANOEI,Stayed,,
5915-DGNVC,Stayed,,
5917-HBSDW,Stayed,,
5917-RYRMG,Stayed,,
5918-VUKWP,Stayed,,
5921-NGYRH,Stayed,,
5924-IFQTT,Stayed,,
5924-SNGKP,Stayed,,
5928-QLDHB,Stayed,,
5930-GBIWP,Stayed,,
5934-RMPOV,Stayed,,
5934-TSSAU,Stayed,,
5935-FCCNB,Stayed,,
5937-EORGB,Stayed,,
5939-SXWHM,Stayed,,
5939-XAIXZ,Stayed,,
5944-UGLLK,Stayed,,
5945-AZYHT,Stayed,,
5947-SGKCL,Stayed,,
5949-HGVJL,Stayed,,
5950-AAAGJ,Stayed,,
5951-AOFIH,Stayed,,
5954-BDFSG,Stayed,,
5955-EPOAZ,Stayed,,
5956-YHHRX,Stayed,,
5961-VUSRV,Stayed,,
5965-GGPRW,Stayed,,
5966-EMAZU,Stayed,,
5968-HYJRZ,Stayed,,
5968-XQIVE,Stayed,,
5970-GHJAW,Stayed,,
5973-EJGDP,Stayed,,
5975-BAICR,Stayed,,
5977-CKHON,Stayed,,
5980-BDHPY,Stayed,,
5981-ZVXOT,Stayed,,
5982-FPVQN,Stayed,,
5982-PSMKW,Stayed,,
5982-XMDEX,Stayed,,
5985-BEHZK,Stayed,,
5985-TBABQ,Stayed,,
5986-WWXDV,Stayed,,
5989-AXPUC,Stayed,,
5989-OMNJE,Stayed,,
5989-PGKJB,Stayed,,
5993-BQHEA,Stayed,,
5993-JSUWV,Stayed,,
5995-LFTLE,Stayed,,
5995-SNNEW,Stayed,,
5995-WWKKG,Stayed,,
5996-EBTKM,Stayed,,
5996-NRVXR,Stayed,,
5997-OPVFA,Stayed,,
5998-DZLYR,Stayed,,
6000-UKLWI,Stayed,,
6007-TCTST,Stayed,,
6008-NAIXK,Stayed,,
6010-DDPPW,Stayed,,
6013-BHCAW,Stayed,,
6016-LVTJQ,Stayed,,
6016-NXBNJ,Stayed,,
6023-GSSXW,Stayed,,
6024-RUGGH,Stayed,,
6029-CSMJE,Stayed,,
6030-REHUX,Stayed,,
6034-YMTOB,Stayed,,
6035-BXTTY,Stayed,,
6035-RIIOM,Stayed,,
6036-TTFYU,Stayed,,
6040-CGACY,Stayed,,
6047-SUHPR,Stayed,,
6048-NJXHX,Stayed,,
6048-UWKAL,Stayed,,
6050-FFXES,Stayed,,
6050-IJRHS,Stayed,,
6051-PTVNS,Stayed,,
6060-QBMGV,Stayed,,
6061-GWWAV,Stayed,,
6061-PQHMK,Stayed,,
6064-PUPMC,Stayed,,
6064-ZATLR,Stayed,,
6067-NGCEU,Stayed,,
6072-NUQCB,Stayed,,
6075-QMNRR,Stayed,,
6075-SLNIL,Stayed,,
6078-VESFR,Stayed,,
6080-LNESI,Stayed,,
6080-TCMYC,Stayed,,
6082-GLJIX,Stayed,,
6082-OQFBA,Stayed,,
6087-YPWHO,Stayed,,
6088-BXMRG,Stayed,,
6092-QZVPP,Stayed,,
6094-ZIVKX,Stayed,,
6096-EGVTU,Stayed,,
6100-FJZDG,Stayed,,
6103-BOCOU,Stayed,,
6103-LIANB,Stayed,,
6103-QCKFX,Stayed,,
6112-KTHFQ,Stayed,,
6114-TCFID,Stayed,,
6115-ZTBFQ,Stayed,,
6116-RFVHN,Stayed,,
6119-SPUDB,Stayed,,
6120-RJKLU,Stayed,,
6121-TNHBO,Stayed,,
6122-EFVKN,Stayed,,
6122-LJADA,Stayed,,
6128-AQBMT,Stayed,,
6128-DAFVY,Stayed,,
6131-FOYAS,Stayed,,
6131-IUNXN,Stayed,,
6131-JLWZM,Stayed,,
6133-OZILE,Stayed,,
6134-KWTBV,Stayed,,
6135-OZQVA,Stayed,,
6137-MFAJN,Stayed,,
6137-NICCO,Stayed,,
6139-ZZRBQ,Stayed,,
6143-JQKEA,Stayed,,
6147-CBCRA,Stayed,,
6152-ONASV,Stayed,,
6156-UZDLF,Stayed,,
6161-ERDGD,Stayed,,
6164-HAQTX,Stayed,,
6164-HXUGH,Stayed,,
6166-YIPFO,Stayed,,
6168-YBYNP,Stayed,,
6169-PGNCD,Stayed,,
6169-PPETC,Stayed,,
6171-ZTVYB,Stayed,,
6173-GOLSU,Stayed,,
6174-NRBTZ,Stayed,,
6175-IRFIT,Stayed,,
6176-YJWAS,Stayed,,
6177-PEVRA,Stayed,,
6180-YBIQI,Stayed,,
6181-AXXYF,Stayed,,
6188-UXBBR,Stayed,,
6194-HBGQN,Stayed,,
6195-MELTI,Stayed,,
6196-HBOBZ,Stayed,,
6198-PNNSZ,Stayed,,
6198-RTPMF,Stayed,,
6198-ZFIOJ,Stayed,,
6199-IPCAO,Stayed,,
6199-IWKGC,Stayed,,
6202-DYYFX,Stayed,,
6202-JVYEU,Stayed,,
6203-HBZPA,Stayed,,
6211-WHMYA,Stayed,,
6211-WWLTF,Stayed,,
6212-ATMLK,Stayed,,
6215-NQCPY,Stayed,,
6217-KDYWC,Stayed,,
6217-TOWGS,Stayed,,
6218-KNUBD,Stayed,,
6223-DHJGV,Stayed,,
6227-FBDXH,Stayed,,
6229-LSCKB,Stayed,,
6229-UOLQL,Stayed,,
6231-WFGFH,Stayed,,
6233-HXJMX,Stayed,,
6234-PFPXL,Stayed,,
6234-RAAPL,Stayed,,
6242-FEGFD,Stayed,,
6242-MBHPK,Stayed,,
6242-SGYTS,Stayed,,
6243-OZGFH,Stayed,,
6244-BESBM,Stayed,,
6248-BSHKG,Stayed,,
6248-TKCQV,Stayed,,
6250-CGGUN,Stayed,,
6252-DFGTK,Stayed,,
6253-GNHWH,Stayed,,
6253-WRFHY,Stayed,,
6257-DTAYD,Stayed,,
6257-RJOHI,Stayed,,
6258-NGCNG,Stayed,,
6258-PVZWJ,Stayed,,
6259-WJQLC,Stayed,,
6260-XLACS,Stayed,,
6261-LHRTG,Stayed,,
6265-FRMTQ,Stayed,,
6265-SXWBU,Stayed,,
6266-QHOJZ,Stayed,,
6267-DCFFZ,Stayed,,
6278-FEPBZ,Stayed,,
6281-FKEWS,Stayed,,
6283-GITPX,Stayed,,
6284-KMNUF,Stayed,,
6285-FTQBF,Stayed,,
6286-ZHAOK,Stayed,,
6288-CHQJB,Stayed,,
6288-LBEAR,Stayed,,
6292-TOSSS,Stayed,,
6295-OSINB,Stayed,,
6296-DDOOR,Stayed,,
6297-NOOPG,Stayed,,
6300-BWMJX,Stayed,,
6303-KFWSL,Stayed,,
6308-CQRBU,Stayed,,
6319-QSUSR,Stayed,,
6322-HRPFA,Stayed,,
6322-PJJDJ,Stayed,,
6332-FBZRI,Stayed,,
6333-YDVLT,Stayed,,
6339-DKLMK,Stayed,,
6339-RZCBJ,Stayed,,
6339-TBELP,Stayed,,
6339-YPSAH,Stayed,,
6340-DACFT,Stayed,,
6341-AEVKX,Stayed,,
6341-JVQGF,Stayed,,
6344-SFJVH,Stayed,,
6345-FZOQH,Stayed,,
6345-HOVES,Stayed,,
6348-SNFUS,Stayed,,
6349-JDHQP,Stayed,,
6350-XFYGW,Stayed,,
6352-GIGGQ,Stayed,,
6353-BRMMA,Stayed,,
6360-SVNWV,Stayed,,
6362-QHAFM,Stayed,,
6365-HITVU,Stayed,,
6366-XIVKZ,Stayed,,
6368-NWMCE,Stayed,,
6368-TZZDT,Stayed,,
6369-MCAKO,Stayed,,
6370-ZVHDV,Stayed,,
6371-NZYEG,Stayed,,
6374-AFWOX,Stayed,,
6374-NTQLP,Stayed,,
6377-KSLXC,Stayed,,
6377-WHAOX,Stayed,,
6383-ZTSIW,Stayed,,
6384-VMJHP,Stayed,,
6388-TABGU,Stayed,,
6402-EJMWF,Stayed,,
6402-SSEJG,Stayed,,
6407-GSJNL,Stayed,,
6408-OTUBZ,Stayed,,
6408-WHTEF,Stayed,,
6416-JNVRK,Stayed,,
6416-YJTTB,Stayed,,
6418-HNFED,Stayed,,
6418-PIQSP,Stayed,,
6419-ZTTLE,Stayed,,
