customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,zip_code,customer_status
0237-YFUTL,Female,62,true,0,4,50,Offer B,92655,Stayed
1215-EXRMO,Male,32,true,0,4,50,None,96048,Stayed
2511-MORQY,Male,46,true,0,4,50,Offer B,90502,Stayed
0743-HRVFF,Female,42,true,3,4,51,None,93309,Stayed
2239-CGBUZ,Female,56,true,0,4,51,Offer B,91791,Stayed
9419-IPPBE,Female,21,true,3,4,51,Offer B,92075,Stayed
2806-MLNTI,Male,79,true,0,4,52,None,92282,Stayed
3374-TTZTK,Male,26,true,0,4,52,None,92585,Stayed
5245-VDBUR,Female,58,true,0,4,52,None,90720,Stayed
8904-OPDCK,Male,76,true,0,4,54,Offer B,95621,Stayed
1552-CZCLL,Female,31,true,1,4,55,Offer B,91916,Stayed
3005-TYFRD,Female,54,true,0,4,55,Offer B,93667,Stayed
4918-FYJNT,Female,68,true,0,4,55,None,90063,Stayed
4355-CVPVS,Female,49,true,1,4,56,None,93207,Stayed
5827-MWCZK,Male,39,true,3,4,56,Offer B,95415,Stayed
9711-FJTBX,Male,60,true,1,4,56,None,94565,Stayed
4188-FRABG,Male,36,true,0,4,57,None,91040,Stayed
8647-SDTWQ,Male,59,true,2,4,57,Offer B,95639,Stayed
3777-XROBG,Female,52,true,2,4,58,None,95721,Stayed
0060-FUALY,Female,60,true,0,4,59,Offer B,90003,Stayed
0604-THJFP,Female,40,true,0,4,59,Offer B,94552,Stayed
1498-NHTLT,Male,21,true,3,4,59,Offer B,95621,Stayed
4523-WXCEF,Female,21,true,0,4,59,Offer B,95129,Churned
9693-XMUOB,Male,65,true,0,4,59,None,94304,Stayed
3161-ONRWK,Male,35,true,0,4,60,Offer B,95547,Stayed
4250-WAROZ,Male,70,true,3,4,60,None,93701,Stayed
7717-BICXI,Male,37,true,3,4,60,Offer B,93645,Stayed
1131-SUEKT,Male,41,true,1,4,61,Offer B,95639,Stayed
4238-HFHSN,Male,66,true,0,4,61,Offer B,95626,Stayed
1832-PEUTS,Male,23,true,2,4,62,Offer B,92410,Stayed
2632-TACXW,Female,49,true,0,4,62,None,94801,Stayed
5828-DWPIL,Male,68,true,0,4,62,None,94550,Stayed
7182-OVLBJ,Female,32,true,3,4,62,None,95452,Stayed
8028-PNXHQ,Male,40,true,0,4,62,Offer B,90242,Stayed
9114-VEPUF,Male,19,true,0,4,62,Offer B,94065,Stayed
2019-HDCZY,Male,35,true,0,4,63,None,93223,Stayed
3552-CTCYF,Male,42,true,3,4,63,Offer B,92411,Stayed
4184-VODJZ,Male,62,true,2,4,63,Offer B,96031,Stayed
8043-PNYSD,Male,48,true,2,4,63,Offer B,96051,Stayed
2067-QYTCF,Female,41,true,0,4,64,None,90057,Stayed
2250-IVBWA,Male,47,true,2,4,64,None,95112,Stayed
2612-PHGOX,Male,47,true,0,4,64,None,95444,Stayed
7940-UQQUG,Female,42,true,2,4,64,None,91360,Stayed
8347-GDTMP,Female,25,true,0,4,64,None,95366,Stayed
9091-WTUUY,Male,30,true,0,4,64,None,95366,Stayed
0485-ZBSLN,Male,52,true,2,4,65,None,92254,Stayed
1163-VIPRI,Female,22,true,2,4,65,Offer B,95542,Stayed
2360-RDGRO,Male,48,true,0,4,65,None,95982,Stayed
3761-FLYZI,Female,69,true,0,4,65,None,90011,Stayed
8165-CBKXO,Male,35,true,3,4,66,None,90022,Stayed
8548-AWOFC,Male,21,true,0,4,66,None,92647,Stayed
9800-OUIGR,Male,61,true,1,4,66,None,94607,Stayed
1945-XISKS,Female,22,true,0,4,67,None,95370,Stayed
3967-VQOGC,Female,54,true,1,4,67,None,95585,Stayed
5696-CEIQJ,Male,31,true,3,4,67,Offer A,92504,Stayed
6173-GOLSU,Male,79,true,0,4,67,Offer A,93022,Stayed
7694-VLBWQ,Male,61,true,0,4,67,Offer A,92118,Churned
9350-VLHMB,Male,38,true,3,4,67,Offer A,95689,Stayed
1568-LJSZU,Male,39,true,0,4,68,Offer A,90710,Stayed
2181-TIDSV,Male,47,true,3,4,68,Offer A,95442,Stayed
2197-OMWGI,Female,65,true,1,4,68,None,90014,Stayed
2256-YLYLP,Male,45,true,1,4,68,None,90630,Stayed
2696-RZVZW,Male,19,true,0,4,68,Offer A,90242,Stayed
3192-NQECA,Male,26,true,0,4,68,Offer A,90403,Churned
3533-UVMOM,Male,56,true,0,4,68,None,96120,Stayed
3563-SVYLG,Male,38,true,1,4,68,Offer A,92364,Stayed
6152-ONASV,Female,49,true,0,4,68,Offer A,92285,Stayed
6369-MCAKO,Female,50,true,1,4,68,Offer A,91755,Stayed
2882-WDTBA,Male,64,true,0,4,69,Offer A,95988,Stayed
6522-OIQSX,Female,60,true,3,4,69,Offer A,95701,Stayed
7306-YDSOI,Male,32,true,1,4,69,Offer A,92259,Stayed
8905-IAZPF,Female,32,true,0,4,69,None,92624,Stayed
1679-JRFBR,Female,27,true,0,4,70,Offer A,90805,Stayed
3870-SPZSI,Female,56,true,2,4,70,Offer A,95693,Stayed
5671-RQRLP,Female,72,true,0,4,70,Offer A,93625,Stayed
5816-JMLGY,Female,28,true,0,4,70,None,96080,Stayed
6297-NOOPG,Female,41,true,0,4,70,None,92592,Stayed
6870-ZWMNX,Male,55,true,0,4,70,Offer A,95227,Stayed
6953-PBDIN,Male,50,true,0,4,70,Offer A,96112,Stayed
6963-EZQEE,Male,69,true,0,4,70,None,95345,Stayed
6963-KQYQB,Female,24,true,2,4,70,Offer A,94044,Stayed
8707-HOEDG,Female,26,true,3,4,70,None,93552,Stayed
9530-GRMJG,Male,63,true,3,4,70,None,90601,Stayed
2599-CIPQE,Male,36,true,3,4,71,None,90220,Stayed
3230-JCNZS,Female,43,true,2,4,71,Offer A,94107,Stayed
3642-BYHDO,Female,34,true,1,4,71,Offer A,90240,Stayed
4513-CXYIX,Female,73,true,0,4,71,Offer A,92532,Stayed
5003-XZWWO,Male,32,true,0,4,71,None,92624,Stayed
5360-LJCNJ,Female,37,true,0,4,71,None,95376,Stayed
5676-CFLYY,Male,30,true,0,4,71,Offer A,93601,Stayed
7110-BDTWG,Female,59,true,0,4,71,None,95148,Stayed
7161-DFHUF,Female,55,true,0,4,71,None,96087,Stayed
8146-QQKZH,Female,25,true,0,4,71,Offer A,94803,Stayed
8659-IOOPU,Female,25,true,2,4,71,Offer A,95039,Stayed
8879-XUAHX,Male,42,true,0,4,71,None,92614,Stayed
0244-LGNFY,Female,35,true,1,4,72,None,94960,Stayed
0401-WDBXM,Male,22,true,3,4,72,None,95118,Stayed
0402-OAMEN,Female,36,true,1,4,72,Offer A,93962,Stayed
0906-QVPMS,Male,29,true,0,4,72,Offer A,93940,Stayed
1227-UDMZR,Female,53,true,0,4,72,None,94536,Stayed
1320-GVNHT,Male,56,true,2,4,72,None,91207,Stayed
1813-JYWTO,Female,59,true,0,4,72,None,93461,Stayed
1820-DJFPH,Female,59,true,3,4,72,None,95555,Stayed
2234-XADUH,Female,30,true,2,4,72,None,92304,Stayed
3398-GCPMU,Female,74,true,0,4,72,Offer A,92833,Stayed
3544-FBCAS,Female,36,true,1,4,72,None,95466,Stayed
3892-NXAZG,Male,56,true,1,4,72,Offer A,95936,Stayed
4231-LZUYM,Female,37,true,0,4,72,None,94939,Stayed
5135-GRQJV,Male,75,true,0,4,72,Offer A,93608,Stayed
5286-YHCVC,Male,58,true,0,4,72,None,93242,Stayed
5304-EFJLP,Male,72,true,0,4,72,None,96055,Stayed
5329-KRDTM,Male,73,true,0,4,72,Offer A,95335,Stayed
5884-FBCTL,Female,43,true,2,4,72,None,93263,Stayed
6285-FTQBF,Male,53,true,3,4,72,Offer A,90250,Stayed
6374-NTQLP,Male,67,true,2,4,72,None,96091,Stayed
6656-GULJQ,Male,25,true,2,4,72,None,95715,Stayed
6701-YVNQG,Male,63,true,0,4,72,Offer A,92553,Stayed
7173-TETGO,Female,66,true,0,4,72,Offer A,92358,Stayed
7971-HLVXI,Male,62,true,2,4,72,Offer A,92404,Stayed
8901-UPRHR,Female,40,true,1,4,72,Offer A,95329,Stayed
8915-NNTRC,Male,29,true,1,4,72,None,93240,Stayed
9298-WGMRW,Female,26,true,0,4,72,Offer A,95721,Stayed
1064-FBXNK,Male,55,true,1,5,1,None,95831,Joined
1866-OBPNR,Male,28,true,1,5,1,None,95833,Joined
0508-OOLTO,Female,33,true,1,5,2,None,92310,Joined
1755-RMCXH,Male,37,true,2,5,2,Offer E,91773,Joined
3049-SOLAY,Female,21,true,0,5,3,None,92109,Churned
3191-CSNMG,Female,57,true,1,5,3,Offer E,91784,Joined
6184-DYUOB,Female,28,true,0,5,3,None,95968,Joined
7398-SKNQZ,Female,51,true,0,5,3,None,90241,Joined
7785-RDVIG,Female,53,true,2,5,3,None,92543,Joined
9572-WUKSB,Male,22,true,0,5,3,None,91030,Joined
0219-YTZUE,Male,26,true,0,5,4,Offer E,92122,Churned
4585-HETAI,Female,25,true,0,5,4,None,90255,Churned
6469-QJKZW,Female,35,true,0,5,4,None,93420,Stayed
7044-YAACC,Male,70,true,0,5,4,None,94559,Stayed
8976-OQHGT,Female,38,true,3,5,4,None,90717,Churned
2472-OVKUP,Male,39,true,2,5,6,None,91304,Churned
3724-UCSHY,Male,48,true,3,5,6,Offer E,93654,Stayed
7593-JNWRU,Male,61,true,1,5,6,Offer E,94538,Churned
7762-ONLJY,Female,62,true,3,5,6,None,95834,Stayed
7492-TAFJD,Male,26,true,0,5,7,None,90803,Stayed
1045-LTCYT,Female,54,true,3,5,8,None,95118,Stayed
7677-SJJJK,Male,26,true,0,5,8,Offer E,95746,Stayed
2923-ARZLG,Male,38,true,2,5,10,Offer E,91750,Stayed
3468-DRVQJ,Female,42,true,1,5,10,None,90031,Stayed
4367-NUYAO,Male,39,true,1,5,10,None,95014,Stayed
7644-OMVMY,Male,56,true,1,5,10,None,90029,Stayed
8049-WJCLQ,Male,50,true,2,5,10,Offer D,93218,Stayed
8443-WVPSS,Male,58,true,0,5,10,None,95632,Churned
3737-GCSPV,Female,60,true,0,5,11,None,94030,Churned
5293-WXJAK,Female,73,true,0,5,11,None,95135,Churned
7669-LCRSD,Male,49,true,2,5,12,Offer D,96047,Stayed
8332-OSJDW,Male,54,true,0,5,12,None,90038,Stayed
0637-UBJRP,Male,40,true,0,5,13,Offer D,95693,Churned
0749-IRGQE,Female,68,true,0,5,13,None,90621,Stayed
7996-BPXHY,Female,44,true,3,5,13,None,94111,Stayed
9705-ZJBCG,Female,51,true,1,5,13,Offer D,93222,Stayed
0916-QOFDP,Female,79,true,1,5,14,None,93554,Stayed
6476-YHMGA,Female,63,true,1,5,15,None,93512,Stayed
6508-NJYRO,Male,36,true,0,5,15,None,92009,Stayed
6583-KQJLK,Female,66,true,0,5,15,Offer D,95735,Stayed
6473-ULUHT,Male,22,true,2,5,16,Offer D,92126,Stayed
7130-CTCUS,Male,79,true,0,5,16,None,93265,Stayed
1049-FYSYG,Female,48,true,0,5,17,Offer D,92592,Stayed
4644-PIZRT,Male,36,true,3,5,17,None,95335,Stayed
6217-TOWGS,Female,29,true,0,5,17,Offer D,95113,Stayed
6576-FBXOJ,Male,29,true,0,5,17,Offer D,95991,Stayed
2446-ZKVAF,Male,19,true,0,5,18,None,95207,Stayed
2892-GESUL,Female,20,true,3,5,18,None,92675,Stayed
9903-LYSAB,Male,42,true,0,5,18,Offer D,91604,Stayed
0564-MUUQK,Female,28,true,2,5,20,None,91932,Stayed
0867-MKZVY,Female,26,true,1,5,20,None,91001,Churned
1208-NBVFH,Male,63,true,1,5,20,None,92570,Stayed
3179-GBRWV,Male,79,true,0,5,21,None,91775,Stayed
3402-XRIUO,Female,73,true,0,5,22,Offer D,91201,Stayed
5180-UCIIQ,Male,80,true,2,5,22,None,95458,Churned
8595-SIZNC,Female,69,true,0,5,22,Offer D,90026,Stayed
9779-DPNEJ,Female,59,true,3,5,22,Offer D,92364,Stayed
1183-CANVH,Female,55,true,0,5,23,Offer D,92027,Stayed
2474-LCNUE,Female,20,true,0,5,23,Offer D,90742,Stayed
6543-JXSOO,Female,30,true,0,5,23,Offer D,95930,Stayed
7299-GNVPL,Female,19,true,2,5,23,None,95318,Stayed
9069-LGEUL,Male,25,true,0,5,23,None,92117,Stayed
1089-XZWHH,Female,43,true,3,5,24,None,93541,Stayed
1834-WULEG,Male,61,true,2,5,24,Offer C,95959,Stayed
9357-UJRUN,Male,50,true,0,5,24,None,95528,Stayed
0074-HDKDG,Male,46,true,0,5,25,None,95126,Stayed
0487-VVUVK,Male,49,true,2,5,25,None,93109,Stayed
6985-HAYWX,Female,50,true,0,5,26,None,95326,Stayed
0285-INHLN,Male,54,true,6,5,27,None,93603,Stayed
0822-QGCXA,Female,76,true,0,5,27,Offer C,90068,Stayed
3096-JRDSO,Female,73,true,0,5,27,Offer C,92028,Churned
4353-HYOJD,Female,37,true,5,5,27,Offer C,91016,Stayed
6827-IEAUQ,Female,46,true,0,5,27,None,90035,Stayed
9774-NRNAU,Male,77,true,0,5,27,None,92230,Stayed
0625-AFOHS,Female,40,true,1,5,29,Offer C,95536,Stayed
5046-NUHWD,Female,69,true,0,5,29,None,91745,Stayed
8681-ICONS,Male,20,true,1,5,29,None,95822,Stayed
8690-UPCZI,Male,26,true,2,5,29,Offer C,90004,Stayed
4767-HZZHQ,Male,32,true,3,5,30,Offer C,90277,Stayed
2675-OTVVJ,Male,76,true,0,5,31,Offer C,94945,Stayed
2171-UDMFD,Male,22,true,3,5,32,Offer C,93610,Stayed
1644-IRKSF,Female,48,true,0,5,33,None,90623,Churned
6147-CBCRA,Female,34,true,0,5,33,None,93285,Stayed
7422-WNBTY,Male,35,true,0,5,33,None,92341,Stayed
1744-JHKYS,Female,49,true,0,5,34,Offer C,91105,Stayed
2202-OUTMO,Female,59,true,0,5,34,None,93609,Stayed
7682-AZNDK,Male,25,true,3,5,34,None,95987,Stayed
2511-ALLCS,Female,38,true,3,5,35,None,91780,Stayed
3451-VAWLI,Female,62,true,2,5,35,None,95660,Stayed
5198-HQAEN,Male,50,true,3,5,35,Offer C,94538,Stayed
6461-PPAXN,Female,20,true,0,5,35,None,94559,Stayed
7107-UBYKY,Female,62,true,1,5,35,Offer C,95982,Stayed
8318-LCNBW,Male,53,true,0,5,35,None,93405,Stayed
9385-EHGDO,Female,37,true,1,5,35,None,92040,Stayed
7665-NKLAV,Female,19,true,3,5,36,None,94566,Stayed
8450-LUGUK,Female,40,true,1,5,37,None,92103,Stayed
8106-GWQOK,Male,47,true,0,5,38,None,92086,Stayed
9286-DOJGF,Female,66,true,0,5,38,None,95651,Churned
9555-SAHUZ,Female,30,true,3,5,38,None,93238,Stayed
6047-SUHPR,Male,60,true,2,5,39,None,93286,Stayed
6986-IJDHX,Male,29,true,0,5,39,Offer C,92648,Churned
2129-ALKBS,Female,49,true,4,5,40,None,92363,Stayed
2896-TBNBE,Male,46,true,0,5,40,Offer B,93434,Stayed
2985-JUUBZ,Male,32,true,3,5,40,Offer B,91917,Stayed
3858-XHYJO,Female,24,true,0,5,40,Offer B,91776,Stayed
4851-BQDNX,Male,56,true,1,5,40,None,93035,Stayed
8017-UVSZU,Female,62,true,0,5,40,None,91302,Stayed
9585-KKMFD,Male,24,true,1,5,41,None,93451,Stayed
5197-PYEPU,Female,21,true,3,5,42,Offer B,93523,Stayed
6743-HHQPF,Male,26,true,0,5,42,None,95607,Stayed
1395-OFUWC,Male,44,true,3,5,43,Offer B,90067,Stayed
4955-VCWBI,Female,51,true,2,5,43,None,96120,Stayed
7100-FQPRV,Male,24,true,0,5,43,Offer B,91303,Stayed
4584-LBNMK,Male,79,true,0,5,45,None,96122,Stayed
6813-GZQCG,Female,21,true,1,5,45,None,96121,Stayed
7460-ITWWP,Female,67,true,0,5,45,None,94621,Stayed
6199-IWKGC,Female,71,true,0,5,46,None,93512,Stayed
2888-ADFAO,Female,47,true,3,5,47,None,93551,Stayed
0253-ZTEOB,Female,44,true,1,5,48,None,90004,Stayed
1116-FRYVH,Female,29,true,3,5,48,None,93631,Stayed
6425-JWTDV,Male,43,true,0,5,48,Offer B,93516,Stayed
0048-PIHNL,Female,48,true,0,5,49,Offer B,90058,Stayed
9681-KYGYB,Male,75,true,0,5,49,Offer B,95451,Stayed
0608-JDVEC,Male,55,true,0,5,50,Offer B,93621,Stayed
3170-NMYVV,Female,37,true,0,5,50,Offer B,90222,Stayed
5120-ZBLAI,Female,40,true,0,5,50,Offer B,93930,Stayed
3399-BMLVW,Male,40,true,0,5,51,Offer B,96096,Stayed
3720-DBRWL,Male,20,true,0,5,51,Offer B,96090,Stayed
1960-UOTYM,Male,61,true,2,5,52,None,90712,Stayed
5732-IKGQH,Male,79,true,0,5,52,None,93012,Stayed
0691-JVSYA,Female,24,true,0,5,53,None,91103,Churned
1492-QGCLU,Male,51,true,2,5,53,None,92109,Stayed
3162-ZJZFU,Male,25,true,2,5,53,None,96061,Stayed
5307-UVGNB,Female,40,true,3,5,53,None,90220,Stayed
9451-WLYRI,Female,50,true,0,5,53,Offer B,92066,Stayed
1409-PHXTF,Male,77,true,0,5,54,Offer B,91945,Stayed
7401-JIXNM,Female,27,true,0,5,54,None,93203,Stayed
1335-MXCSE,Male,24,true,1,5,55,None,92384,Stayed
2055-SIFSS,Female,75,true,0,5,55,None,92281,Stayed
3541-ZNUHK,Female,51,true,2,5,55,None,91214,Stayed
4547-FZJWE,Male,24,true,0,5,55,None,92339,Stayed
4644-OBGFZ,Male,43,true,3,5,55,None,94115,Stayed
5095-ETBRJ,Female,28,true,0,5,55,None,95453,Stayed
5536-SLHPM,Female,38,true,0,5,55,None,92592,Churned
9220-ZNKJI,Female,67,true,0,5,55,None,95426,Stayed
1061-PNTHC,Female,36,true,2,5,56,Offer B,92024,Stayed
2293-IJWPS,Female,39,true,0,5,57,Offer B,95587,Stayed
8755-OGKNA,Female,33,true,3,5,57,Offer B,93242,Stayed
2480-EJWYP,Female,66,true,0,5,58,Offer B,95747,Stayed
4001-TSBTV,Female,49,true,2,5,58,Offer B,95827,Stayed
9348-ROUAI,Female,50,true,2,5,59,Offer B,95545,Stayed
2277-DJJDL,Male,69,true,0,5,60,Offer B,95329,Stayed
4012-YCFAI,Male,45,true,0,5,60,None,92508,Stayed
4742-DRORA,Male,59,true,0,5,60,Offer B,92254,Stayed
5394-MEITZ,Female,26,true,0,5,60,None,92625,Stayed
6377-WHAOX,Female,48,true,0,5,60,Offer B,95445,Stayed
6549-BTYPG,Female,19,true,0,5,60,None,95472,Stayed
3096-WPXBT,Female,60,true,1,5,61,Offer B,90291,Stayed
3733-UOCWF,Male,78,true,0,5,61,Offer B,92342,Stayed
4455-BFSPD,Female,35,true,0,5,61,None,92027,Stayed
6614-YWYSC,Male,68,true,0,5,61,None,93666,Stayed
0654-PQKDW,Female,58,true,2,5,62,None,94060,Stayed
2272-JKMSI,Female,42,true,3,5,62,Offer B,95661,Stayed
5268-DSMNQ,Female,65,true,0,5,62,None,95230,Stayed
6341-AEVKX,Female,37,true,0,5,62,Offer B,91762,Stayed
7064-JHXCE,Male,64,true,1,5,62,Offer B,93401,Stayed
8050-XGRVL,Female,22,true,3,5,62,Offer B,96062,Stayed
4737-HOBAX,Male,51,true,0,5,63,None,94951,Stayed
6728-VOIFY,Female,20,true,0,5,63,Offer B,96073,Stayed
8780-IHCRN,Male,23,true,2,5,63,None,95448,Stayed
0617-AQNWT,Female,61,true,0,5,64,None,91343,Churned
3027-YNWZU,Female,44,true,0,5,64,Offer B,94583,Stayed
7503-EPSZW,Female,45,true,3,5,64,Offer B,95675,Stayed
7690-KPNCU,Male,20,true,0,5,64,Offer B,95573,Stayed
8226-BXGES,Male,30,true,0,5,64,Offer B,90249,Stayed
8348-JLBUG,Male,77,true,0,5,64,None,95960,Stayed
8984-EYLLL,Male,29,true,0,5,64,None,92107,Stayed
9055-MOJJJ,Female,39,true,2,5,64,Offer B,96024,Stayed
9289-LBQVU,Male,24,true,0,5,64,None,92545,Stayed
9795-NREXC,Female,41,true,0,5,64,Offer B,95212,Stayed
5716-EZXZN,Female,56,true,0,5,65,None,90743,Stayed
6616-AALSR,Female,23,true,1,5,65,None,95610,Stayed
6734-JDTTV,Male,55,true,1,5,65,Offer B,96059,Stayed
8079-XRJRS,Male,39,true,0,5,65,Offer B,95668,Churned
9359-JANWS,Female,22,true,0,5,65,None,91343,Stayed
1525-LNLOJ,Male,34,true,0,5,66,None,93305,Stayed
5176-OLSKT,Female,49,true,0,5,66,Offer A,95683,Stayed
6242-FEGFD,Male,43,true,0,5,66,None,93266,Stayed
7008-LZVOZ,Male,59,true,3,5,66,None,93256,Stayed
3470-OBUET,Female,49,true,2,5,67,None,95123,Stayed
3884-UEBXB,Female,58,true,1,5,67,None,95619,Stayed
4102-HLENU,Female,51,true,0,5,67,None,95603,Stayed
6736-DHUQI,Female,64,true,3,5,67,None,94930,Stayed
6980-CDGFC,Female,57,true,0,5,67,Offer A,95003,Stayed
7159-NOKYQ,Male,42,true,0,5,67,Offer A,90640,Stayed
8069-RHUXK,Female,55,true,0,5,67,None,92832,Stayed
8311-UEUAB,Female,24,true,0,5,67,Offer A,92376,Stayed
9993-LHIEB,Male,21,true,0,5,67,Offer A,92075,Stayed
1265-XTECC,Female,68,true,0,5,68,None,93638,Churned
1334-PDUKM,Female,48,true,0,5,68,Offer A,92060,Stayed
2072-ZVJJX,Male,47,true,0,5,68,Offer A,95818,Stayed
6445-TNRXS,Male,61,true,1,5,68,Offer A,94805,Stayed
7691-XVTZH,Female,30,true,0,5,68,Offer A,95004,Stayed
0042-RLHYP,Female,47,true,3,5,69,None,95503,Stayed
1085-LDWAM,Female,24,true,2,5,69,None,96122,Stayed
5115-SQAAU,Female,55,true,1,5,69,None,90813,Stayed
5457-COLHT,Male,48,true,3,5,69,None,94124,Stayed
5795-BKOYE,Female,47,true,1,5,69,Offer A,95837,Stayed
6670-MFRPK,Male,53,true,1,5,69,Offer A,93210,Stayed
6980-IMXXE,Female,28,true,2,5,69,None,95355,Stayed
7480-SPLEF,Male,63,true,2,5,69,None,93621,Stayed
8213-TAZPM,Female,45,true,1,5,69,Offer A,91945,Stayed
8755-IWJHN,Male,73,true,0,5,69,None,95545,Stayed
1403-GYAFU,Male,47,true,2,5,70,Offer A,92604,Stayed
2535-PBCGC,Female,21,true,0,5,70,Offer A,92108,Stayed
3795-CAWEX,Male,21,true,2,5,70,Offer A,96096,Stayed
4686-GEFRM,Male,23,true,0,5,70,Offer A,92268,Stayed
6248-TKCQV,Female,37,true,0,5,70,None,95485,Stayed
7080-TNUWP,Male,48,true,0,5,70,None,95912,Stayed
1545-JFUML,Male,50,true,0,5,71,None,92111,Stayed
2223-GDSHL,Male,41,true,1,5,71,Offer A,92708,Stayed
3173-WSSUE,Female,22,true,2,5,71,None,91304,Stayed
3996-ZNWYK,Male,77,true,1,5,71,None,95832,Stayed
4565-NLZBV,Female,33,true,0,5,71,None,95549,Stayed
5322-TEUJK,Female,45,true,3,5,71,None,95430,Stayed
5324-KTGCG,Male,55,true,0,5,71,None,94608,Stayed
6365-HITVU,Female,24,true,2,5,71,None,90670,Stayed
6463-HHXJR,Female,61,true,2,5,71,Offer A,93244,Stayed
7472-EQOAV,Male,76,true,2,5,71,Offer A,92677,Stayed
7649-SIJJF,Male,36,true,0,5,71,Offer A,94608,Stayed
7688-AWMDX,Male,21,true,0,5,71,None,92131,Stayed
0078-XZMHT,Male,19,true,0,5,72,None,93291,Stayed
0769-MURVM,Female,44,true,2,5,72,Offer A,93924,Stayed
0853-TWRVK,Male,59,true,0,5,72,None,91606,Stayed
0988-AADSA,Female,40,true,2,5,72,Offer A,95941,Stayed
1480-BKXGA,Male,75,true,0,5,72,Offer A,92359,Stayed
1775-KWJKQ,Male,41,true,0,5,72,None,93105,Stayed
2190-PHBHR,Female,22,true,0,5,72,Offer A,93628,Stayed
2302-OUZXB,Male,62,true,0,5,72,Offer A,93001,Stayed
2664-XJZNO,Male,43,true,3,5,72,Offer A,95965,Stayed
2878-RMWXY,Male,75,true,0,5,72,None,92590,Stayed
3967-KXAPS,Male,42,true,0,5,72,Offer A,90061,Stayed
4376-KFVRS,Male,52,true,0,5,72,Offer A,92311,Stayed
4737-AQCPU,Male,39,true,0,5,72,None,90022,Stayed
4829-ZLJTK,Female,80,true,0,5,72,Offer A,94951,Stayed
4909-JOUPP,Male,76,true,0,5,72,None,96142,Stayed
4992-LTJNE,Male,40,true,0,5,72,Offer A,93608,Stayed
5376-PCKNB,Male,35,true,1,5,72,Offer A,91763,Stayed
5965-GGPRW,Male,41,true,2,5,72,Offer A,94541,Stayed
5980-BDHPY,Male,48,true,0,5,72,None,96136,Stayed
6348-SNFUS,Male,30,true,0,5,72,Offer A,91344,Stayed
6437-UDQJM,Female,72,true,0,5,72,None,90023,Stayed
6855-VLGOS,Male,51,true,1,5,72,None,95446,Stayed
7030-FZTFM,Male,31,true,1,5,72,Offer A,93926,Stayed
7359-WWYJV,Male,53,true,0,5,72,None,90044,Stayed
7564-GHCVB,Female,27,true,0,5,72,Offer A,93452,Stayed
7781-HVGMK,Female,56,true,0,5,72,Offer A,92304,Stayed
7980-MHFLQ,Female,42,true,3,5,72,Offer A,93526,Stayed
8735-SDUFN,Female,65,true,0,5,72,Offer A,93908,Stayed
8809-XKHMD,Male,62,true,0,5,72,Offer A,95828,Stayed
8823-RLPWL,Female,24,true,0,5,72,Offer A,93560,Stayed
9070-BCKQP,Female,20,true,0,5,72,Offer A,90744,Stayed
9488-FVZCC,Female,35,true,1,5,72,Offer A,92376,Stayed
9926-PJHDQ,Female,45,true,0,5,72,Offer A,93631,Stayed
3296-SILRA,Female,76,true,0,6,1,None,95453,Churned
9108-EJFJP,Female,21,true,0,6,1,Offer E,91934,Joined
9629-NHXFW,Female,58,true,2,6,1,None,90241,Joined
0541-FITGH,Female,59,true,0,6,2,Offer E,95325,Joined
4697-LUPSU,Male,22,true,0,6,2,None,93433,Joined
5600-KTXFM,Male,48,true,2,6,2,Offer E,93004,Joined
7389-KBFIT,Female,31,true,2,6,2,Offer E,93513,Joined
9505-SQFSW,Female,59,true,3,6,3,Offer E,93561,Joined
2233-FAGXV,Female,41,true,3,6,5,None,92275,Stayed
3701-SFMUH,Male,63,true,3,6,7,Offer E,92679,Stayed
2466-NEJOJ,Male,58,true,3,6,8,Offer E,94922,Stayed
3345-PBBFH,Male,24,true,0,6,8,Offer E,93625,Stayed
7089-RKVSZ,Male,43,true,0,6,8,None,93287,Stayed
7337-CINUD,Female,48,true,3,6,8,None,95245,Stayed
3352-RICWQ,Female,45,true,2,6,9,Offer E,95616,Stayed
1436-ZMJAN,Female,62,true,0,6,10,Offer D,96035,Stayed
4075-WKNIU,Female,25,true,3,6,10,Offer E,90201,Stayed
4182-BGSIQ,Female,46,true,1,6,10,Offer D,95938,Stayed
4190-MFLUW,Female,21,true,0,6,10,None,92121,Churned
4324-BZCKL,Female,30,true,2,6,10,None,96075,Stayed
8865-TNMNX,Male,53,true,0,6,10,Offer D,90043,Stayed
6859-RKMZJ,Male,38,true,0,6,11,None,94589,Stayed
6924-TDGMT,Male,34,true,0,6,11,None,96076,Stayed
6476-EPYZR,Male,57,true,1,6,12,None,93669,Stayed
1843-TLSGD,Female,56,true,3,6,13,None,96128,Stayed
3387-PLKUI,Female,27,true,1,6,13,Offer D,95119,Stayed
8735-IJJEG,Male,27,true,0,6,14,None,91931,Stayed
9845-QOMAD,Male,38,true,2,6,14,Offer D,90814,Stayed
1794-SWWKL,Male,22,true,2,6,15,Offer D,96023,Stayed
3733-LSYCE,Female,22,true,0,6,15,None,95564,Stayed
5947-SGKCL,Female,19,true,3,6,15,Offer D,91108,Stayed
7916-VCCPB,Female,58,true,1,6,16,Offer D,92267,Stayed
