customer_id,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
4565-NLZBV,Two Year,TRUE,Bank Withdrawal,24.65,1710.15,0,0,3079.27,4789.42
5699-BNCAS,Two Year,TRUE,Credit Card,24.65,1766.75,0,0,337.25,2104
6813-GZQCG,Two Year,TRUE,Credit Card,24.65,1171.3,0,0,1690.65,2861.95
6857-TKDJV,Two Year,FALSE,Bank Withdrawal,24.65,1620.45,0,0,965.47,2585.92
7115-IRDHS,Two Year,FALSE,Bank Withdrawal,24.65,1830.05,0,0,1758.24,3588.29
8292-ITGYJ,Two Year,TRUE,Bank Withdrawal,24.65,1138.8,0,0,904.95,2043.75
8780-IHCRN,Two Year,FALSE,Credit Card,24.65,1574.5,0,0,1821.96,3396.46
9648-BCHKM,Two Year,TRUE,Credit Card,24.65,471.35,0,0,786.42,1257.77
1299-AURJA,Two Year,FALSE,Bank Withdrawal,24.7,1685.9,0,0,2123.1,3809
3896-ZVNET,Two Year,FALSE,Mailed Check,24.7,571.75,0,0,497.76,1069.51
7711-GQBZC,Two Year,FALSE,Bank Withdrawal,24.7,1810.55,0,0,1383.79,3194.34
9661-JALZV,Two Year,TRUE,Credit Card,24.7,1519,0,0,2778.2,4297.2
0485-ZBSLN,Two Year,FALSE,Credit Card,24.75,1715.1,0,0,2372.5,4087.6
4193-IBKSW,Two Year,FALSE,Bank Withdrawal,24.75,1769.6,0,0,2543.76,4313.36
4443-EMBNA,Two Year,FALSE,Bank Withdrawal,24.75,1836.9,0,0,2281.23,4118.13
6080-LNESI,Two Year,FALSE,Credit Card,24.75,1234.6,0,0,921.57,2156.17
6181-AXXYF,Two Year,FALSE,Credit Card,24.75,1859.1,0,0,3433.68,5292.78
8092-NLTGF,Two Year,FALSE,Bank Withdrawal,24.75,1777.6,0,0,2108.88,3886.48
8515-OCTJS,Two Year,FALSE,Credit Card,24.75,692.1,0,0,493.75,1185.85
1248-DYXUB,Two Year,FALSE,Credit Card,24.8,1229.1,0,0,2097.16,3326.26
1852-QSWCD,Two Year,TRUE,Credit Card,24.8,1514.85,0,0,2256,3770.85
5249-QYHEX,Two Year,TRUE,Credit Card,24.8,1024.7,0,0,1337.6,2362.3
8626-XHBIE,Two Year,TRUE,Credit Card,24.8,1424.2,0,0,1258.32,2682.52
8749-TZYEC,Two Year,FALSE,Credit Card,24.8,1874.3,16.26,0,987.84,2845.88
3768-VHXQO,Two Year,FALSE,Credit Card,24.85,1583.5,0,0,219.76,1803.26
3836-FZSDJ,Two Year,FALSE,Bank Withdrawal,24.85,1901,0,0,1575.49,3476.49
8237-ULIXL,Two Year,FALSE,Credit Card,24.85,1871.85,0,0,955.44,2827.29
2995-YWTCD,Two Year,TRUE,Bank Withdrawal,24.9,467.7,0,0,600.02,1067.72
3967-VQOGC,Two Year,TRUE,Credit Card,24.9,1680.25,0,0,1167.81,2848.06
6292-TOSSS,Two Year,FALSE,Bank Withdrawal,24.9,1195.25,0,0,2358,3553.25
7980-MHFLQ,Two Year,FALSE,Credit Card,24.9,1859.2,0,0,1311.12,3170.32
1619-YWUBB,Two Year,TRUE,Credit Card,24.95,1614.9,0,0,1811.52,3426.42
2263-SFSQZ,Two Year,TRUE,Credit Card,24.95,1222.25,0,0,859.35,2081.6
2908-WGAXL,Two Year,TRUE,Credit Card,24.95,1468.9,0,0,1627.36,3096.26
3148-AOIQT,Two Year,TRUE,Credit Card,24.95,1718.35,0,0,3113.28,4831.63
3957-SQXML,Two Year,FALSE,Credit Card,24.95,894.3,0,0,857.14,1751.44
5549-ZGHFB,Two Year,FALSE,Credit Card,24.95,1261.45,0,0,1115,2376.45
6407-GSJNL,Two Year,FALSE,Bank Withdrawal,24.95,1288,0,0,2261.85,3549.85
1734-ZMNTZ,Two Year,FALSE,Credit Card,25,300.7,0,0,165.44,466.14
2481-SBOYW,Two Year,TRUE,Credit Card,25,1498.35,0,0,1955.05,3453.4
3027-YNWZU,Two Year,FALSE,Credit Card,25,1584.8,0,0,435.84,2020.64
4458-KVRBJ,Two Year,FALSE,Credit Card,25,1510.5,0,0,1527.51,3038.01
5605-XNWEN,Two Year,TRUE,Bank Withdrawal,25,1802.55,28.93,0,2087.28,3860.9
6614-YWYSC,Two Year,FALSE,Bank Withdrawal,25,1501.75,0,0,1167.54,2669.29
7996-BPXHY,Two Year,TRUE,Bank Withdrawal,25,332.5,0,0,457.47,789.97
8219-VYBVI,Two Year,FALSE,Credit Card,25,1004.35,0,0,1948.05,2952.4
8224-KDLKN,Two Year,FALSE,Bank Withdrawal,25,1738.9,0,0,1370.88,3109.78
9087-EYCPR,Two Year,FALSE,Mailed Check,25,1505.05,0,0,2364.6,3869.65
9153-BTBVV,Two Year,FALSE,Bank Withdrawal,25,1753,0,0,3408.71,5161.71
0732-OCQOC,Two Year,TRUE,Bank Withdrawal,25.05,1270.25,0,0,276.64,1546.89
1987-AUELQ,Two Year,FALSE,Credit Card,25.05,1873.7,0,0,3183.64,5057.34
2696-RZVZW,Two Year,FALSE,Credit Card,25.05,1629.2,0,0,1712.92,3342.12
8007-YYPWD,Two Year,FALSE,Bank Withdrawal,25.05,369.1,0,0,614.55,983.65
9650-VBUOG,Two Year,FALSE,Credit Card,25.05,963.95,0,0,1257.8,2221.75
0057-QBUQH,Two Year,TRUE,Bank Withdrawal,25.1,1070.15,0,0,1317.52,2387.67
1092-WPIVQ,Two Year,FALSE,Credit Card,25.1,428.45,14.57,0,712.08,1125.96
1767-CJKBA,Two Year,FALSE,Credit Card,25.1,1697.7,0,0,3242.58,4940.28
2808-CHTDM,Two Year,FALSE,Mailed Check,25.1,611.45,0,0,824.78,1436.23
4176-RELJR,Two Year,FALSE,Credit Card,25.1,1672.15,0,0,984.23,2656.38
5334-AFQJB,Two Year,TRUE,Credit Card,25.1,1789.9,0,0,170.64,1960.54
5666-MBJPT,Two Year,TRUE,Bank Withdrawal,25.1,1725,0,0,1327.95,3052.95
5884-FBCTL,Two Year,FALSE,Bank Withdrawal,25.1,1857.85,0,0,2564.64,4422.49
6609-MXJHJ,Two Year,TRUE,Credit Card,25.1,789.55,15.41,0,1416.3,2190.44
6925-BAYGL,Two Year,FALSE,Credit Card,25.1,1275.6,0,0,1008.59,2284.19
8966-KZXXA,Two Year,FALSE,Credit Card,25.1,930.95,0,0,1252.44,2183.39
9430-NKQLY,Two Year,TRUE,Credit Card,25.1,1790.8,46.81,0,2010.96,3754.95
0394-YONDK,Two Year,FALSE,Credit Card,25.15,1790.15,0,0,85.4,1875.55
1043-YCUTE,Two Year,TRUE,Credit Card,25.15,1327.15,0,0,739.2,2066.35
1535-VTJOQ,Two Year,FALSE,Credit Card,25.15,553,0,0,639.36,1192.36
4534-WGCIR,Two Year,FALSE,Credit Card,25.15,1509.9,0,0,1711,3220.9
6010-DDPPW,Two Year,FALSE,Bank Withdrawal,25.15,1940.85,0,0,632.1,2572.95
7527-QNRUS,Two Year,TRUE,Credit Card,25.15,412.6,0,0,769.08,1181.68
7996-MHXLW,Two Year,TRUE,Credit Card,25.15,1683.6,0,0,1370.82,3054.42
2706-QZIHY,Two Year,FALSE,Credit Card,25.2,387.9,0,0,700.2,1088.1
6024-RUGGH,Two Year,TRUE,Bank Withdrawal,25.2,1798.9,0,0,2020.32,3819.22
6976-BWGLQ,Two Year,FALSE,Bank Withdrawal,25.2,1787.35,0,0,2829.6,4616.95
8874-EJNSR,Two Year,FALSE,Credit Card,25.2,987.95,0,0,799.11,1787.06
1926-QUZNN,Two Year,TRUE,Bank Withdrawal,25.25,1841.2,0,0,3564.72,5405.92
2072-ZVJJX,Two Year,FALSE,Bank Withdrawal,25.25,1728.2,0,0,1552.44,3280.64
2143-LJULT,Two Year,TRUE,Credit Card,25.25,1733.15,0,0,2367.78,4100.93
3472-QPRCH,Two Year,FALSE,Credit Card,25.25,1006.9,44.51,0,1118,2080.39
4883-KCPZJ,Two Year,FALSE,Credit Card,25.25,555.4,0,0,571.56,1126.96
5197-YPYBZ,Two Year,FALSE,Credit Card,25.25,274.7,0,0,475.08,749.78
6518-KZXCB,Two Year,FALSE,Credit Card,25.25,566.5,0,0,105.38,671.88
6770-UAYGJ,Two Year,FALSE,Credit Card,25.25,1211.65,0,0,1648.85,2860.5
8098-TDCBU,Two Year,FALSE,Bank Withdrawal,25.25,1108.2,0,0,1412.46,2520.66
8946-BFWSG,Two Year,FALSE,Credit Card,25.25,1573.05,0,0,1543.5,3116.55
9953-ZMKSM,Two Year,FALSE,Mailed Check,25.25,1559.3,0,0,252.63,1811.93
2799-TSLAG,Two Year,TRUE,Bank Withdrawal,25.3,1748.55,0,0,2211.95,3960.5
5995-LFTLE,Two Year,TRUE,Credit Card,25.3,1474.35,0,0,2829.24,4303.59
6370-ZVHDV,Two Year,FALSE,Bank Withdrawal,25.3,1554.9,0,0,2462.57,4017.47
7008-LZVOZ,Two Year,TRUE,Credit Card,25.3,1672.35,0,0,2544.3,4216.65
8606-OEGQZ,Two Year,FALSE,Credit Card,25.3,454.65,0,0,543.96,998.61
9337-SRRNI,Two Year,TRUE,Credit Card,25.3,1673.8,0,0,1571.46,3245.26
9350-ZXYJC,Two Year,TRUE,Credit Card,25.3,116.95,0,0,39,155.95
0174-QRVVY,Two Year,FALSE,Credit Card,25.35,1847.55,0,0,653.2,2500.75
3213-VVOLG,Two Year,FALSE,Credit Card,25.35,253.5,0,0,363.7,617.2
3810-PJUHR,Two Year,FALSE,Credit Card,25.35,1715.15,0,0,732.2,2447.35
0795-XCCTE,Two Year,FALSE,Bank Withdrawal,25.4,1809.35,0,0,1872.72,3682.07
3283-WCWXT,Two Year,FALSE,Mailed Check,25.4,153.3,0,0,190.38,343.68
4312-KFRXN,Two Year,FALSE,Credit Card,25.4,1710.9,0,0,2468.88,4179.78
5622-UEJFI,Two Year,TRUE,Credit Card,25.4,949.8,0,0,1146.25,2096.05
5854-KSRBJ,Two Year,FALSE,Credit Card,25.4,1782.05,0,0,653.1,2435.15
8612-GXIDD,Two Year,TRUE,Bank Withdrawal,25.4,313,0,0,529.44,842.44
8774-GSBUN,Two Year,FALSE,Credit Card,25.4,1797.1,0,0,298.8,2095.9
9574-BOSMD,Two Year,FALSE,Bank Withdrawal,25.4,1620.2,9.34,0,1298.12,2908.98
0603-TPMIB,Two Year,FALSE,Credit Card,25.45,1534.05,0,0,2499.83,4033.88
1241-EZFMJ,Two Year,FALSE,Bank Withdrawal,25.45,1538.6,0,0,703.33,2241.93
1635-NZATJ,Two Year,FALSE,Credit Card,25.45,1789.65,0,0,2644.75,4434.4
3261-CQXOL,Two Year,FALSE,Bank Withdrawal,25.45,1813.35,0,0,294.65,2108
5598-IKHQQ,Two Year,FALSE,Credit Card,25.45,1866.45,0,0,486,2352.45
0071-NDAFP,Two Year,FALSE,Credit Card,25.5,630.6,44.42,0,592.25,1178.43
3284-SVCRO,Two Year,FALSE,Credit Card,25.5,1121.05,0,0,1904.4,3025.45
3696-DFHHB,Two Year,FALSE,Bank Withdrawal,25.5,1821.8,16.85,0,667.76,2472.71
5044-XDPYX,Two Year,FALSE,Mailed Check,25.5,1281.25,0,0,1043.97,2325.22
3088-FVYWK,Two Year,FALSE,Credit Card,25.55,1336.1,37.37,0,1765.43,3064.16
3913-RDSJZ,Two Year,FALSE,Credit Card,25.55,1714.95,0,0,3160.96,4875.91
5743-KHMNA,Two Year,FALSE,Bank Withdrawal,25.55,1898.1,0,0,2774.68,4672.78
6285-FTQBF,Two Year,FALSE,Credit Card,25.55,1867.7,0,0,2651.04,4518.74
0463-TXOAK,Two Year,FALSE,Credit Card,25.6,1334.5,0,0,1202.24,2536.74
1982-FEBTD,Two Year,TRUE,Credit Card,25.6,514.75,0,0,587.42,1102.17
2169-RRLFW,Two Year,FALSE,Credit Card,25.6,1888.25,0,0,793.78,2682.03
3129-AAQOU,Two Year,FALSE,Credit Card,25.6,485.9,0,0,730.17,1216.07
3873-WOSBC,Two Year,FALSE,Credit Card,25.6,1784.9,0,0,786.58,2571.48
5115-SQAAU,Two Year,TRUE,Bank Withdrawal,25.6,1673.4,28.09,0,1447.62,3092.93
8441-SHIPE,Two Year,TRUE,Bank Withdrawal,25.6,1790.35,46.06,0,1120.24,2864.53
1080-BWSYE,Two Year,FALSE,Credit Card,25.65,1740.8,0,0,1883.52,3624.32
4231-LZUYM,Two Year,FALSE,Bank Withdrawal,25.65,1887,0,0,905.76,2792.76
8807-OPMBM,Two Year,TRUE,Credit Card,25.65,1388,0,0,79.2,1467.2
1073-XXCZD,Two Year,FALSE,Bank Withdrawal,25.7,1443.65,0,0,671.55,2115.2
2452-MRMZF,Two Year,TRUE,Credit Card,25.7,1937.4,0,0,610.56,2547.96
4213-HKBJO,Two Year,FALSE,Credit Card,25.7,826.1,0,0,1204.5,2030.6
7554-NEWDD,Two Year,FALSE,Bank Withdrawal,25.7,251.6,0,0,321,572.6
7799-LGRDP,Two Year,TRUE,Credit Card,25.7,1188.2,0,0,1097.79,2285.99
2097-YVPKN,Two Year,FALSE,Credit Card,25.75,1654.75,41.74,0,318.5,1931.51
2509-TFPJU,Two Year,FALSE,Credit Card,25.75,1864.2,0,0,2882.88,4747.08
4367-NUYAO,Two Year,FALSE,Credit Card,25.75,257.5,0,0,228.3,485.8
5322-ZSMZY,Two Year,FALSE,Credit Card,25.75,755.6,0,0,217.93,973.53
7225-IILWY,Two Year,FALSE,Mailed Check,25.75,1686.15,0,0,1824.44,3510.59
8532-UEFWH,Two Year,FALSE,Mailed Check,25.75,1345.85,0,0,2574.52,3920.37
3118-UHVVQ,Two Year,FALSE,Credit Card,25.8,1911.5,0,0,1164.16,3075.66
4707-MAXGU,Two Year,FALSE,Credit Card,25.85,1872.2,5.73,0,2594.16,4460.63
9717-IOAAF,Two Year,TRUE,Credit Card,25.85,788.55,0,0,71.55,860.1
2961-VNFKL,Two Year,TRUE,Credit Card,25.95,1801.9,0,0,1754.41,3556.31
4521-WFJAI,Two Year,TRUE,Bank Withdrawal,25.95,1444.05,0,0,2677.92,4121.97
2050-ONYDQ,Two Year,FALSE,Credit Card,26,1654.85,0,0,191.75,1846.6
6485-QXWWE,Two Year,FALSE,Bank Withdrawal,26,1638.7,0,0,175.46,1814.16
6917-FIJHC,Two Year,TRUE,Credit Card,26,1776,0,0,1942.56,3718.56
7480-SPLEF,Two Year,TRUE,Bank Withdrawal,26,1796.55,0,0,800.4,2596.95
8207-VVMYB,Two Year,TRUE,Bank Withdrawal,26,2006.95,0,0,990.5,2997.45
1240-HCBOH,Two Year,TRUE,Credit Card,26.1,1759.55,0,0,2901.1,4660.65
3521-HTQTV,Two Year,FALSE,Bank Withdrawal,26.1,980.35,0,0,695.98,1676.33
6199-IPCAO,Two Year,FALSE,Credit Card,26.1,692.55,0,0,155.15,847.7
9108-EQPNQ,Two Year,FALSE,Credit Card,26.1,225.55,0,0,185.7,411.25
9838-BFCQT,Two Year,FALSE,Credit Card,26.1,1851.45,0,0,2442.24,4293.69
4625-XMOYM,Two Year,TRUE,Bank Withdrawal,26.25,1988.05,0,0,185.04,2173.09
4950-HKQTE,Two Year,FALSE,Credit Card,26.25,605.9,0,0,116.16,722.06
5939-SXWHM,Two Year,FALSE,Bank Withdrawal,26.3,1245.05,0,0,995.04,2240.09
6651-RLGGM,Two Year,FALSE,Credit Card,26.3,1688.9,0,0,974.18,2663.08
0323-XWWTN,Two Year,TRUE,Credit Card,26.4,121.25,0,0,101.61,222.86
7096-ZNBZI,Two Year,FALSE,Credit Card,26.45,1914.5,0,0,1599.84,3514.34
8234-GSZYK,Two Year,FALSE,Bank Withdrawal,26.45,1110.05,0,0,1242.7,2352.75
5982-XMDEX,Two Year,FALSE,Bank Withdrawal,26.5,1698.55,0,0,2191.15,3889.7
7636-OWBPG,Two Year,TRUE,Credit Card,29.35,381.2,38.98,0,0,342.22
0621-JFHOL,Two Year,TRUE,Mailed Check,29.6,299.05,0,0,0,299.05
0928-JMXNP,Two Year,TRUE,Bank Withdrawal,29.9,118.25,0,0,0,118.25
9560-BBZXK,Two Year,FALSE,Bank Withdrawal,31.05,1126.35,0,0,0,1126.35
5730-RIITO,Two Year,TRUE,Credit Card,33.45,1500.25,0,40,0,1540.25
7340-KEFQE,Two Year,FALSE,Bank Withdrawal,34.2,1782,9.39,0,0,1772.61
8070-AAWZP,Two Year,FALSE,Credit Card,34.25,828.2,0,0,0,828.2
3298-QEICA,Two Year,FALSE,Credit Card,34.6,813.45,0,0,0,813.45
0191-EQUUH,Two Year,FALSE,Bank Withdrawal,35.05,844.45,0,0,0,844.45
9236-NDUCW,Two Year,FALSE,Credit Card,35.1,770.4,0,0,0,770.4
0458-HEUZG,Two Year,FALSE,Credit Card,35.4,450.4,0,100,0,550.4
6773-LQTVT,Two Year,TRUE,Credit Card,35.65,1025.15,25.07,0,0,1000.08
8069-RHUXK,Two Year,FALSE,Credit Card,35.7,2545.7,0,0,0,2545.7
6122-EFVKN,Two Year,FALSE,Credit Card,35.75,830.8,0,0,0,830.8
8727-XDPUD,Two Year,FALSE,Credit Card,35.8,1316.9,0,100,0,1416.9
3884-UEBXB,Two Year,FALSE,Bank Withdrawal,36.15,2434.45,0,0,0,2434.45
4360-QRAVE,Two Year,FALSE,Bank Withdrawal,36.65,1315,0,0,0,1315
4940-KHCWD,Two Year,FALSE,Bank Withdrawal,37.7,2288.7,0,0,0,2288.7
6119-SPUDB,Two Year,FALSE,Credit Card,38.25,1755.35,0,0,0,1755.35
3511-BFTJW,Two Year,FALSE,Credit Card,38.5,2763,0,0,0,2763
7492-TAFJD,Two Year,FALSE,Credit Card,38.55,280,0,0,0,280
3635-JBPSG,Two Year,TRUE,Credit Card,38.8,603,0,0,0,603
5472-CVMDX,Two Year,FALSE,Credit Card,38.9,2719.2,0,0,0,2719.2
0979-MOZQI,Two Year,TRUE,Bank Withdrawal,39,2337.45,0,0,0,2337.45
7963-SHNDT,Two Year,FALSE,Credit Card,39.1,1982.1,0,130,0,2112.1
8882-TLVRW,Two Year,FALSE,Credit Card,39.1,2779.5,0,0,0,2779.5
8242-PDSGJ,Two Year,TRUE,Credit Card,39.15,2692.75,0,0,0,2692.75
2162-FRZAA,Two Year,FALSE,Bank Withdrawal,39.35,2395.05,0,0,0,2395.05
0056-EPFBG,Two Year,TRUE,Credit Card,39.4,825.4,0,0,0,825.4
1116-FRYVH,Two Year,FALSE,Credit Card,39.4,1978.65,0,130,0,2108.65
0343-QLUZP,Two Year,FALSE,Bank Withdrawal,39.6,2424.5,38.46,0,0,2386.04
3933-DQPWX,Two Year,FALSE,Credit Card,39.7,1932.75,0,0,0,1932.75
9796-MVYXX,Two Year,FALSE,Credit Card,39.7,692.35,0,0,0,692.35
8450-UYIBU,Two Year,TRUE,Bank Withdrawal,39.85,1434.6,0,0,0,1434.6
2996-XAUVF,Two Year,TRUE,Mailed Check,40.05,2799.75,0,0,0,2799.75
2335-GSODA,Two Year,FALSE,Credit Card,40.1,857.75,0,0,0,857.75
9674-EHPPG,Two Year,FALSE,Credit Card,40.4,1842.7,0,80,0,1922.7
3891-NLXJB,Two Year,TRUE,Credit Card,40.55,1390.85,0,50,0,1440.85
7321-ZNSLA,Two Year,FALSE,Credit Card,40.55,590.35,0,0,0,590.35
7758-UJWYS,Two Year,TRUE,Bank Withdrawal,40.55,1325.85,0,0,0,1325.85
7816-VGHTO,Two Year,FALSE,Credit Card,40.55,217.5,0,50,0,267.5
7665-NKLAV,Two Year,FALSE,Credit Card,40.65,1547.35,0,0,0,1547.35
4837-PZTIC,Two Year,FALSE,Credit Card,41.9,1875.25,0,0,0,1875.25
3908-MKIMJ,Two Year,TRUE,Bank Withdrawal,41.95,2965.75,0,0,0,2965.75
0526-SXDJP,Two Year,FALSE,Bank Withdrawal,42.1,2962,0,0,0,2962
2761-XECQW,Two Year,TRUE,Credit Card,43.35,371.4,0,0,0,371.4
3249-VHRIP,Two Year,TRUE,Credit Card,43.6,2748.7,0,0,0,2748.7
7274-CGTOD,Two Year,TRUE,Bank Withdrawal,43.7,2618.3,0,0,0,2618.3
1125-SNVCK,Two Year,FALSE,Credit Card,43.8,2106.05,20.45,0,1746.85,3832.45
9610-WCESF,Two Year,FALSE,Bank Withdrawal,43.9,3097.2,34.45,0,0,3062.75
0567-XRHCU,Two Year,TRUE,Credit Card,43.95,2960.1,0,0,0,2960.1
8720-RQSBJ,Two Year,FALSE,Bank Withdrawal,44,44,0,0,28.67,72.67
5533-NHFRF,Two Year,TRUE,Bank Withdrawal,44.4,265.8,0,0,0,265.8
0895-UADGO,Two Year,TRUE,Mailed Check,44.55,343.45,0,0,0,343.45
0562-KBDVM,Two Year,TRUE,Bank Withdrawal,44.6,3058.15,0,0,0,3058.15
0019-GFNTW,Two Year,FALSE,Bank Withdrawal,45.05,2560.1,0,0,0,2560.1
0017-DINOC,Two Year,FALSE,Credit Card,45.2,2460.55,0,0,0,2460.55
4706-DGAHW,Two Year,FALSE,Bank Withdrawal,45.2,45.2,0,0,49.34,94.54
6723-CEGQI,Two Year,FALSE,Credit Card,45.25,2933.95,0,0,0,2933.95
9286-BHDQG,Two Year,FALSE,Credit Card,45.25,3139.8,0,0,0,3139.8
2580-ASVVY,Two Year,FALSE,Bank Withdrawal,45.4,1593.1,44.13,0,0,1548.97
9708-HPXWZ,Two Year,FALSE,Credit Card,45.4,214.75,0,0,0,214.75
0999-QXNSA,Two Year,TRUE,Credit Card,45.75,344.2,29,0,287.98,603.18
5126-RCXYW,Two Year,FALSE,Credit Card,46,2424.05,0,90,0,2514.05
4676-WLUHT,Two Year,FALSE,Bank Withdrawal,46.2,2431.95,0,0,0,2431.95
2253-KPMNB,Two Year,FALSE,Bank Withdrawal,46.25,3121.4,0,0,0,3121.4
6185-TASNN,Two Year,FALSE,Bank Withdrawal,46.3,46.3,0,0,11.51,57.81
5227-JSCFE,Two Year,FALSE,Credit Card,46.35,3353.4,18.64,0,0,3334.76
8648-PFRMP,Two Year,TRUE,Bank Withdrawal,46.35,672.7,0,0,0,672.7
9885-MFVSU,Two Year,TRUE,Credit Card,46.35,1662.05,0,140,0,1802.05
7110-BDTWG,Two Year,TRUE,Bank Withdrawal,47.05,3263.6,0,0,0,3263.6
8780-YRMTT,Two Year,TRUE,Mailed Check,47.4,3177.25,0,0,0,3177.25
4872-JCVCA,Two Year,TRUE,Bank Withdrawal,47.6,3377.8,0,0,0,3377.8
0617-AQNWT,Two Year,FALSE,Bank Withdrawal,47.85,3147.5,0,0,0,3147.5
5656-MJEFC,Two Year,FALSE,Credit Card,48.15,2032.3,0,0,0,2032.3
0015-UOCOJ,Two Year,TRUE,Bank Withdrawal,48.2,340.35,0,0,73.71,414.06
0848-SOMKO,Two Year,FALSE,Bank Withdrawal,48.4,3442.8,0,0,0,3442.8
7599-NTMDP,Two Year,FALSE,Bank Withdrawal,48.7,3008.55,0,120,0,3128.55
2277-VWCNI,Two Year,FALSE,Mailed Check,48.75,179.85,0,0,124.52,304.37
0222-CNVPT,Two Year,TRUE,Credit Card,48.8,2555.05,0,0,0,2555.05
1814-WFGVS,Two Year,FALSE,Mailed Check,48.9,3527,34.44,0,0,3492.56
0423-UDIJQ,Two Year,FALSE,Mailed Check,49.2,447.9,0,0,63.99,511.89
2192-CKRLV,Two Year,TRUE,Bank Withdrawal,49.2,3580.95,0,0,0,3580.95
6559-ILWKJ,Two Year,FALSE,Bank Withdrawal,49.35,3515.25,0,100,0,3615.25
9000-PLFUZ,Two Year,TRUE,Credit Card,49.45,2907.55,0,40,0,2947.55
1936-CZAKF,Two Year,FALSE,Credit Card,49.65,2409.9,0,0,0,2409.9
7021-XSNYE,Two Year,FALSE,Credit Card,49.65,305.55,0,0,0,305.55
4039-PIMHX,Two Year,FALSE,Credit Card,49.8,2398.4,0,0,81.83,2480.23
4835-YSJMR,Two Year,TRUE,Bank Withdrawal,49.8,1971.15,0,0,153.27,2124.42
3566-CAAYU,Two Year,FALSE,Bank Withdrawal,49.85,3210.35,0,0,0,3210.35
4312-GVYNH,Two Year,TRUE,Bank Withdrawal,49.85,3370.2,0,0,0,3370.2
7605-BDWDC,Two Year,TRUE,Bank Withdrawal,49.85,1520.1,0,0,0,1520.1
9928-BZVLZ,Two Year,FALSE,Credit Card,49.85,552.1,0,0,0,552.1
4223-WOZCM,Two Year,FALSE,Mailed Check,49.95,107.1,0,0,75.94,183.04
9373-WSLOY,Two Year,TRUE,Bank Withdrawal,50,1750.85,0,0,0,1750.85
0298-XACET,Two Year,FALSE,Credit Card,50.2,2554,27.01,0,0,2526.99
0523-VNGTF,Two Year,TRUE,Bank Withdrawal,50.5,2566.3,0,0,0,2566.3
0277-ORXQS,Two Year,FALSE,Bank Withdrawal,50.55,3364.55,0,110,0,3474.55
8587-XYZSF,Two Year,FALSE,Bank Withdrawal,50.55,3260.1,0,0,2182.86,5442.96
5135-RDDQL,Two Year,TRUE,Bank Withdrawal,50.65,3221.25,37.04,0,1595.16,4779.37
5397-NSKQG,Two Year,FALSE,Credit Card,50.9,3281.65,0,0,0,3281.65
1636-NTNCO,Two Year,TRUE,Credit Card,50.95,207.35,0,0,0,207.35
3813-DHBBB,Two Year,TRUE,Bank Withdrawal,50.95,3521.7,0,0,0,3521.7
5816-SCGFC,Two Year,TRUE,Credit Card,51.3,419.35,0,0,77.07,496.42
6701-DHKWQ,Two Year,FALSE,Credit Card,51.35,3244.4,0,0,0,3244.4
6867-ACCZI,Two Year,TRUE,Credit Card,52.5,1208.15,0,0,0,1208.15
4472-LVYGI,Two Year,TRUE,Bank Withdrawal,52.55,525.5,0,0,0,525.5
6064-ZATLR,Two Year,FALSE,Bank Withdrawal,52.85,1498.65,0,0,284.85,1783.5
2197-OMWGI,Two Year,TRUE,Bank Withdrawal,53,3656.25,0,0,0,3656.25
2773-MADBQ,Two Year,TRUE,Credit Card,53.1,1901.25,0,0,0,1901.25
9867-XOBQA,Two Year,FALSE,Credit Card,53.15,1183.2,19.13,0,0,1164.07
7284-ZZLOH,Two Year,FALSE,Credit Card,53.3,2296.25,0,90,1947.15,4333.4
1139-WUOAH,Two Year,FALSE,Credit Card,53.35,3090.05,0,100,0,3190.05
9906-NHHVC,Two Year,TRUE,Bank Withdrawal,53.5,3517.9,0,0,0,3517.9
5110-CHOPY,Two Year,FALSE,Bank Withdrawal,53.6,3237.05,0,0,0,3237.05
3704-IEAXF,Two Year,FALSE,Credit Card,53.65,3784,0,0,0,3784
6434-TTGJP,Two Year,FALSE,Credit Card,53.7,521,22.97,0,0,498.03
0739-UUAJR,Two Year,TRUE,Credit Card,53.8,3952.45,0,0,0,3952.45
1271-UODNO,Two Year,TRUE,Credit Card,53.85,2200.7,46.66,0,210.6,2364.64
6128-AQBMT,Two Year,TRUE,Bank Withdrawal,53.95,2215.4,0,0,0,2215.4
6164-HAQTX,Two Year,FALSE,Bank Withdrawal,53.95,3888.65,0,0,0,3888.65
5583-EJXRD,Two Year,TRUE,Credit Card,54.05,2375.2,47.45,0,0,2327.75
8819-WFGGJ,Two Year,TRUE,Bank Withdrawal,54.1,3794.5,0,0,0,3794.5
9102-OXKFY,Two Year,FALSE,Credit Card,54.15,3116.15,0,0,2919.32,6035.47
5010-IPEAQ,Two Year,FALSE,Credit Card,54.2,3623.95,0,0,0,3623.95
5067-WJEUN,Two Year,TRUE,Bank Withdrawal,54.2,3838.2,0,10,730.3,4578.5
6034-ZRYCV,Two Year,TRUE,Bank Withdrawal,54.2,3937.45,0,0,0,3937.45
7191-ADRGF,Two Year,FALSE,Bank Withdrawal,54.3,2390.45,0,0,0,2390.45
7253-UVNDW,Two Year,FALSE,Credit Card,54.35,2460.15,0,0,2079.2,4539.35
